threshold,fpr,tpr
,0.0,0.0
inf,0.0,1.7824358768693296e-05
0.7396034347882856,0.0,3.564871753738659e-05
0.7344265881860558,1.0088119725804905e-05,3.564871753738659e-05
0.7239834628031397,1.0088119725804905e-05,0.00010694615261215978
0.7065141222946115,1.513217958870736e-05,0.00010694615261215978
0.7053168705902083,1.513217958870736e-05,0.00016041922891823967
0.6997697803047939,2.017623945160981e-05,0.00016041922891823967
0.6993279036283444,2.017623945160981e-05,0.00023171666399301286
0.6926714412631952,2.5220299314512265e-05,0.00023171666399301286
0.6910631001195378,2.5220299314512265e-05,0.00026736538153039944
0.6902314756208778,3.530841904031717e-05,0.00026736538153039944
0.6901271918745939,3.530841904031717e-05,0.00037431153414255923
0.6865864752354983,4.035247890321962e-05,0.00037431153414255923
0.6859227418587799,4.035247890321962e-05,0.0005169064042921056
0.6824750435796141,4.539653876612208e-05,0.0005169064042921056
0.6824360161495433,4.539653876612208e-05,0.0005882038393668788
0.6791862046128343,5.044059862902453e-05,0.0005882038393668788
0.6785883942319908,5.044059862902453e-05,0.0006060281981355721
0.6781222629261384,5.548465849192698e-05,0.0006060281981355721
0.6779154397906555,5.548465849192698e-05,0.0006416769156729587
0.6770655700859872,6.557277821773189e-05,0.0006416769156729587
0.6760808526066645,6.557277821773189e-05,0.0006773256332103453
0.6758675089453067,7.061683808063434e-05,0.0006773256332103453
0.6753926972830486,7.061683808063434e-05,0.0006951499919790386
0.6748397438370316,7.566089794353679e-05,0.0006951499919790386
0.6747959265588204,7.566089794353679e-05,0.0007129743507477319
0.6746198949149695,8.070495780643924e-05,0.0007129743507477319
0.6745481844037442,8.070495780643924e-05,0.0007307987095164252
0.6741395746283533,8.57490176693417e-05,0.0007307987095164252
0.6741215370351902,8.57490176693417e-05,0.0007486230682851185
0.6737265277034672,9.583713739514661e-05,0.0007486230682851185
0.6726297208077662,9.583713739514661e-05,0.0007842717858225051
0.6722550870194319,0.00010592525712095151,0.0007842717858225051
0.6714891667793192,0.00010592525712095151,0.0008020961445911984
0.6713965335324728,0.00011601337684675641,0.0008020961445911984
0.6704316346351815,0.00011601337684675641,0.0008199205033598917
0.6703857762627455,0.00012105743670965888,0.0008199205033598917
0.6703474401138134,0.00012105743670965888,0.0009803397322781314
0.6656837096399338,0.00012610149657256133,0.0009803397322781314
0.6656585782744362,0.00012610149657256133,0.0009981640910468245
0.6652933216799588,0.00013618961629836623,0.0009981640910468245
0.665143093465537,0.00013618961629836623,0.0010694615261215977
0.6637883557181418,0.00014123367616126868,0.0010694615261215977
0.6636816710821893,0.00014123367616126868,0.0010872858848902912
0.6636018837687574,0.00014627773602417113,0.0010872858848902912
0.6634173967666469,0.00014627773602417113,0.0011229346024276777
0.6627554848453299,0.00015132179588707358,0.0011229346024276777
0.6626292293014723,0.00015132179588707358,0.001140758961196371
0.6620475511139656,0.00016140991561287848,0.001140758961196371
0.661643105509688,0.00016140991561287848,0.001265529472577224
0.6602858448410516,0.00016645397547578093,0.001265529472577224
0.6601693900777742,0.00016645397547578093,0.0013724756251893837
0.6579323228266009,0.00017654209520158586,0.0013724756251893837
0.6570477816955737,0.00017654209520158586,0.0015507192128763167
0.6556324214959609,0.00018158615506448831,0.0015507192128763167
0.6553958375596923,0.00018158615506448831,0.0015685435716450101
0.6553522144644283,0.00019671833465319567,0.0015685435716450101
0.654986520886086,0.00019671833465319567,0.0016041922891823967
0.6546854409732114,0.00020176239451609812,0.0016041922891823967
0.6546784621050066,0.00020176239451609812,0.0016398410067197833
0.6545183994684696,0.00021185051424190302,0.0016398410067197833
0.6544767324467614,0.00021185051424190302,0.0016576653654884765
0.6543848993039423,0.00021689457410480547,0.0016576653654884765
0.6540783494576404,0.00021689457410480547,0.0017824358768693297
0.6527448828277791,0.00023707081355641527,0.0017824358768693297
0.652098277341371,0.00023707081355641527,0.001853733311944103
0.6514490104025606,0.00024211487341931775,0.001853733311944103
0.6512350823384144,0.00024211487341931775,0.001871557670712796
0.6512208398768408,0.0002471589332822202,0.001871557670712796
0.6509402017034658,0.0002471589332822202,0.002031976899631036
0.6500186564179853,0.00025220299314512265,0.002031976899631036
0.6497313045674707,0.00025220299314512265,0.0020676256171684223
0.6482172098305777,0.00026229111287092756,0.0020676256171684223
0.6480932462765212,0.00026229111287092756,0.0021210986934745023
0.6479860832249515,0.00026733517273383,0.0021210986934745023
0.6479587603612735,0.00026733517273383,0.0022102204873179687
0.6477631356351324,0.00027237923259673246,0.0022102204873179687
0.6476658383923345,0.00027237923259673246,0.002281517922392742
0.6472336654279252,0.00028246735232253736,0.002281517922392742
0.6465987813844526,0.00028246735232253736,0.002388464075004902
0.6460707959090692,0.0002875114121854398,0.002388464075004902
0.6459556193935406,0.0002875114121854398,0.0024241127925422883
0.645918709527788,0.00029255547204834226,0.0024241127925422883
0.6458884691374607,0.00029255547204834226,0.002459761510079675
0.6456877067783343,0.00030264359177414716,0.002459761510079675
0.6455343709825684,0.00030264359177414716,0.0025132345863857547
0.6451581902209105,0.0003076876516370496,0.0025132345863857547
0.6451528161168532,0.0003076876516370496,0.002584532021460528
0.6447938107377914,0.0003177757713628545,0.002584532021460528
0.6447012344911789,0.0003177757713628545,0.0026736538153039942
0.6444904335289875,0.0003429960706773668,0.0026736538153039942
0.6436316957473229,0.0003429960706773668,0.002709302532841381
0.6434257513065031,0.00035308419040317173,0.002709302532841381
0.6427124202969127,0.00035308419040317173,0.0027984243266848475
0.6419551298094188,0.0003581282502660742,0.0027984243266848475
