model_id,aucpr,auc,logloss,mean_per_class_error,rmse,mse,training_time_ms,predict_time_per_row_ms,algo
DeepLearning_grid_1_AutoML_1_20250928_224437_model_113,0.881577552975289,0.7017201021630148,0.5035675851148805,0.5,0.4014524096994135,0.1611640372534657,34061,0.000968,DeepLearning
DeepLearning_grid_1_AutoML_1_20250928_224437_model_214,0.881572424006114,0.7053810084921474,0.5083408349002377,0.4795448742532388,0.4015175242244791,0.1612163222593551,38216,0.000969,DeepLearning
DeepLearning_grid_1_AutoML_1_20250928_224437_model_273,0.8815476395258284,0.7032507724460462,0.5178100947183215,0.5,0.4025035058910857,0.1620090722546152,33420,0.000657,DeepLearning
DeepLearning_grid_1_AutoML_1_20250928_224437_model_233,0.8815250306887349,0.7048879291139527,0.5041922971933803,0.4735635726759736,0.4024049336321444,0.1619297306114906,43476,0.000658,DeepLearning
DeepLearning_grid_1_AutoML_1_20250928_224437_model_58,0.8814277893761371,0.6942480488696312,0.6010705718035677,0.5,0.415208655724052,0.1723982277881743,33233,0.000986,DeepLearning
DeepLearning_grid_1_AutoML_1_20250928_224437_model_212,0.8813933513595642,0.7049869305590784,0.5036315816502247,0.4729834553463214,0.3984626701826409,0.15877249952908,33275,0.000634,DeepLearning
DeepLearning_grid_1_AutoML_1_20250928_224437_model_149,0.881377273013747,0.7049856208457509,0.5072550399587223,0.4817088409936516,0.399548483601055,0.1596389907479025,44142,0.00151,DeepLearning
DeepLearning_grid_1_AutoML_1_20250928_224437_model_232,0.8813718784147312,0.70251439719312,0.5031550614889277,0.4847090399947561,0.4001832290154194,0.1601466167852076,32740,0.000649,DeepLearning
DeepLearning_grid_1_AutoML_1_20250928_224437_model_193,0.8813518009026193,0.7032956221889057,0.4970558090060923,0.4784497162745415,0.3990927344955381,0.1592750107271261,33660,0.001526,DeepLearning
DeepLearning_grid_1_AutoML_1_20250928_224437_model_10,0.8813274385912057,0.6977517557605241,0.5174780998632218,0.5,0.4102902268570869,0.1683380702544398,27985,0.00096,DeepLearning
DeepLearning_grid_1_AutoML_1_20250928_224437_model_69,0.8812770004325797,0.6987819476084524,0.5113648370298898,0.5,0.4045406669059905,0.1636531511807435,32964,0.000656,DeepLearning
DeepLearning_grid_1_AutoML_1_20250928_224437_model_43,0.8812692039450052,0.7050968087603026,0.5036871202904857,0.47799168647594,0.4000567108809116,0.1600453719208533,39616,0.000972,DeepLearning
DeepLearning_grid_1_AutoML_1_20250928_224437_model_25,0.8812536395530797,0.7043410607425785,0.5021813939761525,0.4759062520199404,0.4002257969428059,0.1601806885385041,34378,0.001514,DeepLearning
DeepLearning_grid_1_AutoML_1_20250928_224437_model_61,0.8811921040012739,0.6944067026879258,0.5345735500926653,0.5,0.4039783745690794,0.1631985271194754,28713,0.001529,DeepLearning
DeepLearning_grid_1_AutoML_1_20250928_224437_model_71,0.8811688603755076,0.6932906232044259,0.6193002052336638,0.5,0.4148378253152673,0.1720904213123002,28501,0.000976,DeepLearning
DeepLearning_grid_1_AutoML_1_20250928_224437_model_235,0.8811342445897664,0.7005217900675756,0.518526134317917,0.4810030264132097,0.4018476623465135,0.1614815437333575,39148,0.00151,DeepLearning
DeepLearning_grid_1_AutoML_1_20250928_224437_model_11,0.8810972635863872,0.7026853067568865,0.5037950088382097,0.486173554919813,0.4013389266692374,0.1610729340600155,40288,0.001512,DeepLearning
DeepLearning_grid_1_AutoML_1_20250928_224437_model_37,0.8810402361704034,0.6942180140558376,0.5478226362916044,0.5,0.4116478251847293,0.1694539319793174,32785,0.000667,DeepLearning
DeepLearning_grid_1_AutoML_1_20250928_224437_model_179,0.8809730019586461,0.696379273332735,0.5586799286670723,0.5,0.4093372072199116,0.1675569492145968,39529,0.000964,DeepLearning
DeepLearning_grid_1_AutoML_1_20250928_224437_model_104,0.8809560290146914,0.7026765587279085,0.5147347168693898,0.5,0.4066078287091857,0.1653299263675985,33751,0.000973,DeepLearning
DeepLearning_grid_1_AutoML_1_20250928_224437_model_70,0.8809347172024998,0.6985580089339906,0.5189260468654187,0.5,0.4106440724342208,0.1686285542253616,33861,0.001006,DeepLearning
DeepLearning_grid_1_AutoML_1_20250928_224437_model_6,0.8809345539798021,0.7038001737358736,0.5188196946349122,0.5,0.4034601053893389,0.1627800566407765,48685,0.000667,DeepLearning
DeepLearning_grid_1_AutoML_1_20250928_224437_model_81,0.8809148541967028,0.6982003439358755,0.5023429393837454,0.5,0.402535579746331,0.1620348929617147,33753,0.001734,DeepLearning
DeepLearning_grid_1_AutoML_1_20250928_224437_model_36,0.8808523600388575,0.7054094086830949,0.5168506423153588,0.474760068307632,0.4001699130177201,0.1601359592846097,45057,0.000968,DeepLearning
DeepLearning_grid_1_AutoML_1_20250928_224437_model_171,0.880826456063736,0.7054274103102678,0.5119275781617723,0.4767684366021537,0.3994354734755527,0.159548697470639,48942,0.000954,DeepLearning
DeepLearning_grid_1_AutoML_1_20250928_224437_model_257,0.8808097440703316,0.7045647129324497,0.5144722297389948,0.4791504550123091,0.4020820802697426,0.1616699992740437,33201,0.000656,DeepLearning
DeepLearning_grid_1_AutoML_1_20250928_224437_model_27,0.880793366606425,0.6928498268818576,0.5390502030352886,0.5,0.4096245041418485,0.1677922343934552,32810,0.000658,DeepLearning
DeepLearning_grid_1_AutoML_1_20250928_224437_model_89,0.8807714921236439,0.699533044472762,0.5076233095160219,0.4854581232677603,0.4023047398429766,0.1618491037001251,40545,0.001528,DeepLearning
DeepLearning_grid_1_AutoML_1_20250928_224437_model_242,0.8807410580374627,0.6991728804646293,0.5173128620268214,0.5,0.4067028271732338,0.1654071896307012,38771,0.00095,DeepLearning
