model_id,aucpr,auc,logloss,mean_per_class_error,rmse,mse,training_time_ms,predict_time_per_row_ms,algo
DRF_1_AutoML_1_20250925_84535,0.8918058324028708,0.7176318923421353,0.4949397373630091,0.4775087128538399,0.4012700408582047,0.1610176456903452,176473,0.006086,DRF
XGBoost_grid_1_AutoML_1_20250925_84535_model_26,0.891801768620534,0.7163466034415978,0.4865331084522444,0.4784041825262708,0.3973418454269971,0.1578805421273316,52233,0.002312,XGBoost
DeepLearning_grid_2_AutoML_1_20250925_84535_model_2,0.8915415970450348,0.7181851842080479,0.4987988667449949,0.4831137519762354,0.4026537912142048,0.1621300755791724,94501,0.004647,DeepLearning
XGBoost_2_AutoML_1_20250925_84535,0.8915386524276052,0.7164460580646279,0.5954663268365863,0.4684527665829147,0.4535990590687008,0.2057521063880107,53152,0.001437,XGBoost
GBM_grid_1_AutoML_1_20250925_84535_model_49,0.8915002048056603,0.7169069226918321,0.4971987550706872,0.4729451247781557,0.4035285000188037,0.1628352503274256,19838,0.00141,GBM
DeepLearning_grid_1_AutoML_1_20250925_84535_model_5,0.8911325104783235,0.7168965407348529,0.4996219023695721,0.4814453740467096,0.4017298719916881,0.1613868900504581,74872,0.003984,DeepLearning
XGBoost_grid_1_AutoML_1_20250925_84535_model_3,0.8905543438174646,0.7134296532632349,0.4881089023368404,0.4723161009226365,0.3979009016063096,0.1583251274991141,62356,0.002031,XGBoost
XGBoost_grid_1_AutoML_1_20250925_84535_model_27,0.890108802927918,0.7119084221714962,0.4886418503748872,0.4733064573765976,0.3980534795105285,0.1584465725504386,91708,0.001821,XGBoost
DeepLearning_grid_1_AutoML_1_20250925_84535_model_8,0.8900144353627623,0.7127252742325486,0.5179483959227816,0.5,0.4067918695900587,0.1654796251645753,37066,0.001479,DeepLearning
XGBoost_grid_1_AutoML_1_20250925_84535_model_63,0.8899190286396316,0.7132214663078587,0.4851401938222649,0.481632733718264,0.3966437593694932,0.1573262718467644,12497,0.001057,XGBoost
XGBoost_grid_1_AutoML_1_20250925_84535_model_22,0.88982312188457,0.7115873379828852,0.4891149294143268,0.4793608488648678,0.398194532898192,0.1585588860300093,82613,0.001784,XGBoost
DeepLearning_grid_1_AutoML_1_20250925_84535_model_10,0.8896921626947575,0.7138759958385378,0.5071900237414381,0.4834733926271193,0.4025196980166209,0.1620221072913917,35659,0.002144,DeepLearning
DeepLearning_grid_3_AutoML_1_20250925_84535_model_2,0.8894199026540491,0.7185236751670332,0.4960171876643443,0.4788874730671723,0.40098846319638,0.1607917476165945,95695,0.006952,DeepLearning
GBM_grid_1_AutoML_1_20250925_84535_model_3,0.8891976585775098,0.7118969939169264,0.4983172930710522,0.4737847905458961,0.4021763280019182,0.1617457988051065,53783,0.003288,GBM
DeepLearning_grid_1_AutoML_1_20250925_84535_model_6,0.8889762352597869,0.7176325699549726,0.509453966720299,0.4811166734536763,0.3996483172597977,0.1597187774885879,52497,0.001452,DeepLearning
DeepLearning_grid_1_AutoML_1_20250925_84535_model_7,0.8889453732326462,0.7197336995001907,0.5036307537119419,0.4807848259076695,0.3974974750574186,0.1580042426770231,66388,0.003926,DeepLearning
DeepLearning_grid_1_AutoML_1_20250925_84535_model_9,0.8889248004424962,0.7184910377418335,0.5053613214924484,0.4803461790880872,0.3965842946256757,0.1572791027437447,70980,0.003027,DeepLearning
DeepLearning_grid_1_AutoML_1_20250925_84535_model_11,0.8888783181734914,0.7158329027316376,0.4936560068925779,0.4801929256745632,0.3986105369447761,0.1588903601634026,57986,0.003822,DeepLearning
DeepLearning_grid_1_AutoML_1_20250925_84535_model_3,0.8888036506120315,0.7147484885851919,0.4977202590716484,0.4820816810589924,0.3996349321772428,0.1597080790163094,95291,0.003073,DeepLearning
DeepLearning_grid_1_AutoML_1_20250925_84535_model_4,0.8886813889186668,0.7160091508589702,0.5132429586719551,0.4980878742685589,0.4006458286586456,0.1605170800215728,74776,0.002981,DeepLearning
GBM_grid_1_AutoML_1_20250925_84535_model_9,0.8885368288091331,0.7101639586457467,0.5001674335394806,0.4795146368921296,0.402326614193393,0.1618667044883193,90591,0.003262,GBM
XGBoost_1_AutoML_1_20250925_84535,0.8882668346231274,0.7084652186999199,0.5940905136687182,0.4767262563842729,0.453085590614698,0.2052865524226697,73563,0.001681,XGBoost
GBM_grid_1_AutoML_1_20250925_84535_model_4,0.8881523142289135,0.7093545221789134,0.5023430020548693,0.4731203542627285,0.4029778796376159,0.1623911714772289,96697,0.003374,GBM
DeepLearning_grid_1_AutoML_1_20250925_84535_model_2,0.8875523135141511,0.7177497049088508,0.5010234503234183,0.4761711132428456,0.3968155348671979,0.1574625687119403,77508,0.003046,DeepLearning
XGBoost_grid_1_AutoML_1_20250925_84535_model_10,0.8872732642281238,0.706299555425972,0.4931511078979632,0.4855244150238069,0.3995273211068483,0.1596220803108147,54198,0.001763,XGBoost
GBM_grid_1_AutoML_1_20250925_84535_model_11,0.8872017466467844,0.7075115199053192,0.5050956347148339,0.4761713805497143,0.4037460311052385,0.1630108576332322,117674,0.003322,GBM
XGBoost_grid_1_AutoML_1_20250925_84535_model_25,0.8870005943929318,0.7056839108107941,0.4942490625189134,0.4872213383668838,0.4001549382590315,0.1601239746130893,69336,0.001556,XGBoost
XRT_1_AutoML_1_20250925_84535,0.885896359840128,0.703836380510318,0.5328977968627877,0.4846575899887921,0.4178724855976169,0.1746174142195305,58276,0.002487,DRF
XGBoost_grid_1_AutoML_1_20250925_84535_model_19,0.8847293800798073,0.7002345004990158,0.5018260850990578,0.4940278304925406,0.4025158229387238,0.162018987716038,56787,0.001903,XGBoost
XGBoost_grid_1_AutoML_1_20250925_84535_model_21,0.8824966544492483,0.6973302042123058,0.5750953425420853,0.4821311029513907,0.4438096502488275,0.1969670056539866,131394,0.00185,XGBoost
GBM_grid_1_AutoML_1_20250925_84535_model_24,0.8794548567856533,0.6974857879274831,0.5060824698544644,0.4820877461524832,0.4067812436996496,0.1654709802258336,34734,0.001383,GBM
DeepLearning_grid_1_AutoML_1_20250925_84535_model_12,0.8692613929138603,0.6660428535927193,1.045441871916188,0.5,0.4597929087730266,0.2114095189579607,4449,0.001557,DeepLearning
