threshold,fpr,tpr
,0.0,0.0
inf,0.006711409395973154,0.0
0.9999999999903392,0.013422818791946308,0.0
0.999999999909595,0.013422818791946308,0.038461538461538464
0.9999999999025816,0.020134228187919462,0.038461538461538464
0.999997341858056,0.020134228187919462,0.11538461538461539
0.9988286766371872,0.026845637583892617,0.11538461538461539
0.9979438747198102,0.026845637583892617,0.15384615384615385
0.9978010202104456,0.03355704697986577,0.15384615384615385
0.997608360970249,0.03355704697986577,0.19230769230769232
0.9954024059404032,0.06711409395973154,0.19230769230769232
0.9622953809704808,0.06711409395973154,0.23076923076923078
0.9595016388335728,0.08053691275167785,0.23076923076923078
0.9532260229488836,0.08053691275167785,0.34615384615384615
0.9283061146910214,0.12080536912751678,0.34615384615384615
0.8626152467226381,0.12080536912751678,0.4230769230769231
0.7758756740072466,0.21476510067114093,0.4230769230769231
0.5434023952431186,0.21476510067114093,0.46153846153846156
0.5383864128059758,0.2550335570469799,0.46153846153846156
0.3959872360234855,0.2550335570469799,0.5384615384615384
0.3644911353431136,0.26174496644295303,0.5384615384615384
0.3183455741716863,0.26174496644295303,0.5769230769230769
0.3149443730925668,0.2751677852348993,0.5769230769230769
0.2850215463096928,0.2751677852348993,0.6153846153846154
0.2796552072799659,0.28859060402684567,0.6153846153846154
0.2639161675688624,0.28859060402684567,0.6538461538461539
0.2475263200180658,0.31543624161073824,0.6538461538461539
0.2000584081675504,0.31543624161073824,0.6923076923076923
0.1933473461301089,0.3624161073825503,0.6923076923076923
0.0516938359893528,0.3624161073825503,0.7307692307692307
0.0505587861476525,0.4563758389261745,0.7307692307692307
0.0265127665773314,0.4563758389261745,0.7692307692307693
0.0248489516507616,0.5704697986577181,0.7692307692307693
0.0081646532110932,0.5704697986577181,0.8461538461538461
0.0068070022195151,0.5771812080536913,0.8461538461538461
0.0064514824925179,0.5771812080536913,0.8846153846153846
0.0063413775066704,0.610738255033557,0.8846153846153846
0.0051483383409906,0.610738255033557,0.9615384615384616
0.0044096288856122,0.697986577181208,0.9615384615384616
0.0008494403343586149,0.697986577181208,1.0
0.0006403718915002016,1.0,1.0
