model_id,aucpr,auc,logloss,mean_per_class_error,rmse,mse
GBM_2_AutoML_1_20250927_144056,0.911073146432846,0.7148710883570412,0.431549770964896,0.4849259903805282,0.3685763229198606,0.1358485058171253
GBM_3_AutoML_1_20250927_144056,0.9109982642378728,0.7146963146304591,0.4316585425716603,0.4840784679673462,0.3686287769440208,0.1358871751912446
GBM_grid_1_AutoML_1_20250927_144056_model_22,0.9109854149102554,0.7147018601672729,0.4316269460972343,0.4833306129814378,0.3686006328218809,0.135866426516691
GBM_grid_1_AutoML_1_20250927_144056_model_14,0.910981978064896,0.7145763213165985,0.4316482465641288,0.485013088285793,0.3686140292679151,0.1358763025731274
GBM_grid_1_AutoML_1_20250927_144056_model_18,0.9109620234033482,0.7147576652844856,0.4315797664208794,0.4864138433424324,0.3685711569520043,0.135844697736939
GBM_grid_1_AutoML_1_20250927_144056_model_28,0.9109051628181192,0.7144782777131833,0.4317249231116773,0.4867202173065909,0.368650846497555,0.1359034466233639
GBM_grid_1_AutoML_1_20250927_144056_model_13,0.9108367226762804,0.7143445268429259,0.431759298974442,0.4851659302211444,0.3686579448381973,0.1359086802923233
GBM_grid_1_AutoML_1_20250927_144056_model_51,0.9108282678739216,0.7142625339625392,0.4317765819140336,0.4856219390137152,0.3686707840436673,0.1359181470073724
GBM_grid_1_AutoML_1_20250927_144056_model_15,0.9106928121616682,0.7139220411796583,0.4319974038086195,0.4868888142149435,0.3687624592756198,0.1359857513710031
GBM_5_AutoML_1_20250927_144056,0.9106091331108448,0.7136700785668286,0.4320539112650539,0.4869943177941948,0.3687784273204252,0.1359975284569261
GBM_grid_1_AutoML_1_20250927_144056_model_39,0.910597752851681,0.7137921213047597,0.4322521533501294,0.482433616963948,0.3688877795905794,0.1360781939312679
GBM_grid_1_AutoML_1_20250927_144056_model_35,0.9105550402118804,0.7135696865605377,0.4323826062527154,0.4872931430766202,0.3689396150025513,0.1361164395182307
GBM_grid_1_AutoML_1_20250927_144056_model_5,0.9104650131175124,0.7131951940213795,0.4323807875628597,0.4863405096774364,0.3689476879360836,0.1361223964333817
GBM_grid_1_AutoML_1_20250927_144056_model_17,0.910408985556866,0.7132261666776043,0.4324136250513799,0.4889134632231038,0.3689669049681954,0.1361365769618094
GBM_grid_1_AutoML_1_20250927_144056_model_45,0.9103427236098892,0.713175939606272,0.4325817917547174,0.4889481284948959,0.3690211233614604,0.1361765894869541
GBM_grid_1_AutoML_1_20250927_144056_model_50,0.9103285107544916,0.713037923635984,0.432383496656387,0.485410839120887,0.3689096171898304,0.1360943056551472
GBM_grid_1_AutoML_1_20250927_144056_model_23,0.9101758028468266,0.7126521400049293,0.4327508979242726,0.4865078384304328,0.3690719474554989,0.1362141023985945
GBM_4_AutoML_1_20250927_144056,0.9100611069430478,0.7123165753883497,0.4330179227361609,0.4849102547047561,0.3692005910935914,0.1363090764638573
GBM_grid_1_AutoML_1_20250927_144056_model_16,0.9099761747617908,0.7122155736811514,0.4329853780061768,0.4862884070280903,0.3692080319825697,0.1363145708804422
GBM_grid_1_AutoML_1_20250927_144056_model_6,0.9099028070774636,0.7119178496182144,0.4330598519328205,0.4849459617100772,0.3692303232080166,0.1363310315762964
GBM_grid_1_AutoML_1_20250927_144056_model_49,0.9098820479511858,0.7118036262965582,0.4331095601257724,0.4858312119865153,0.3692606198218535,0.1363534053512194
GBM_grid_1_AutoML_1_20250927_144056_model_41,0.909831380240228,0.7117077039298624,0.4331657125254416,0.4876211707748806,0.369290306321272,0.1363753303428589
GBM_grid_1_AutoML_1_20250927_144056_model_40,0.909825700953932,0.7118339520857241,0.4332070558964406,0.4882475709119117,0.3693252391989675,0.1364011323093745
GBM_grid_1_AutoML_1_20250927_144056_model_26,0.9098080624078017,0.7116435190223434,0.4332175211831107,0.4882804116223935,0.3693045232980676,0.1363858309284129
