threshold,fpr,tpr
,0.0,0.0
inf,0.0,1.7824358768693296e-05
0.7622549639735061,5.044059862902453e-06,1.7824358768693296e-05
0.7215320683531099,5.044059862902453e-06,8.912179384346648e-05
0.7065572896953625,1.0088119725804905e-05,8.912179384346648e-05
0.7014398570376195,1.0088119725804905e-05,0.00010694615261215978
0.7003717058678519,1.513217958870736e-05,0.00010694615261215978
0.6989895982158151,1.513217958870736e-05,0.00012477051138085307
0.6925826555104854,2.017623945160981e-05,0.00012477051138085307
0.6828961588933258,2.017623945160981e-05,0.00017824358768693297
0.6811490500441671,3.530841904031717e-05,0.00017824358768693297
0.6806001984401443,3.530841904031717e-05,0.00021389230522431956
0.6781012425314961,4.539653876612208e-05,0.00021389230522431956
0.6757603413798394,4.539653876612208e-05,0.00028518974029909274
0.6717829427574629,5.548465849192698e-05,0.00028518974029909274
0.671403961575829,5.548465849192698e-05,0.00030301409906778603
0.6712153560993349,6.052871835482944e-05,0.00030301409906778603
0.6699409589540182,6.052871835482944e-05,0.00032083845783647933
0.6692145014741692,6.557277821773189e-05,0.00032083845783647933
0.6691581502972527,6.557277821773189e-05,0.00033866281660517263
0.6682338078863885,7.061683808063434e-05,0.00033866281660517263
0.6679474871258375,7.061683808063434e-05,0.00039213589291125253
0.6644988588305828,7.566089794353679e-05,0.00039213589291125253
0.6637835211165528,7.566089794353679e-05,0.00042778461044863913
0.6624281662067709,8.070495780643924e-05,0.00042778461044863913
0.6622202547279805,8.070495780643924e-05,0.00046343332798602573
0.6615530479757454,8.57490176693417e-05,0.00046343332798602573
0.6595705706856975,8.57490176693417e-05,0.000481257686754719
0.6593921607888021,9.079307753224416e-05,0.000481257686754719
0.6590761840787134,9.079307753224416e-05,0.0005169064042921056
0.6589222024180185,9.583713739514661e-05,0.0005169064042921056
0.6587414043323931,9.583713739514661e-05,0.0005347307630607989
0.6574662314058951,0.00010088119725804906,0.0005347307630607989
0.6571418588740647,0.00010088119725804906,0.0005882038393668788
0.6556769223374793,0.00011601337684675641,0.0005882038393668788
0.6546191691430135,0.00011601337684675641,0.0006238525569042654
0.6534215975989224,0.00012610149657256133,0.0006238525569042654
0.6518294281526621,0.00012610149657256133,0.0006416769156729587
0.6516394077101683,0.00013114555643546378,0.0006416769156729587
0.6513259054114623,0.00013114555643546378,0.000659501274441652
0.6503644699542087,0.00013618961629836623,0.000659501274441652
0.6502707032379094,0.00013618961629836623,0.0006951499919790386
0.6501510107348885,0.00014627773602417113,0.0006951499919790386
0.6468964958358087,0.00014627773602417113,0.0007129743507477319
0.6467684865235664,0.00015636585574997603,0.0007129743507477319
0.6462619633129785,0.00015636585574997603,0.0007307987095164252
0.6458704823541032,0.00016645397547578093,0.0007307987095164252
0.6449815535444661,0.00016645397547578093,0.0009446910147407446
0.6399473734892314,0.0001714980353386834,0.0009446910147407446
0.6394514410232472,0.0001714980353386834,0.0009981640910468245
0.6390926602950227,0.00017654209520158586,0.0009981640910468245
0.6388910157487045,0.00017654209520158586,0.001015988449815518
0.6379201444953131,0.00018158615506448831,0.001015988449815518
0.6378517594962699,0.00018158615506448831,0.0010338128085842111
0.6377032510773504,0.00019671833465319567,0.0010338128085842111
0.6366969720957129,0.00019671833465319567,0.0010694615261215977
0.6363004931758846,0.00020176239451609812,0.0010694615261215977
0.6360724477701846,0.00020176239451609812,0.0010872858848902912
0.6354945904401684,0.00020680645437900057,0.0010872858848902912
0.6354558285835276,0.00020680645437900057,0.0011051102436589843
0.6352594164353462,0.00021185051424190302,0.0011051102436589843
0.6352047739529503,0.00021185051424190302,0.0011229346024276777
0.6351322757588523,0.00021689457410480547,0.0011229346024276777
0.6350921505203188,0.00021689457410480547,0.0011585833199650643
0.6343608368057038,0.0002471589332822202,0.0011585833199650643
0.6317623758636938,0.0002471589332822202,0.0012477051138085307
0.6312005027776302,0.0002572470530080251,0.0012477051138085307
0.6308294512270024,0.0002572470530080251,0.0012833538313459173
0.6305206525057891,0.00026229111287092756,0.0012833538313459173
0.6302787966949782,0.00026229111287092756,0.001319002548883304
0.6293500166134981,0.00026733517273383,0.001319002548883304
0.6293467293829238,0.00026733517273383,0.0013368269076519971
0.6292686329066923,0.00027237923259673246,0.0013368269076519971
0.6291982311482002,0.00027237923259673246,0.0013902999839580771
0.6281830588222693,0.0002774232924596349,0.0013902999839580771
0.6281674264062723,0.0002774232924596349,0.0014081243427267703
0.6281662636804719,0.0002875114121854398,0.0014081243427267703
0.6279762895584642,0.0002875114121854398,0.001443773060264157
0.6278838730448015,0.00029255547204834226,0.001443773060264157
0.6276755824862212,0.00029255547204834226,0.001497246136570237
0.6273795433403635,0.0002975995319112447,0.001497246136570237
0.6271070803748131,0.0002975995319112447,0.0016576653654884765
0.6253601501173943,0.00030264359177414716,0.0016576653654884765
0.6252844933448063,0.00030264359177414716,0.0017289628005632497
0.6249751120182867,0.0003177757713628545,0.0017289628005632497
0.6246446967856447,0.0003177757713628545,0.0017646115181006363
0.6241922199248349,0.0003278638910886594,0.0017646115181006363
0.6238095600071969,0.0003278638910886594,0.0017824358768693297
0.62379443491928,0.0003480401305402693,0.0017824358768693297
0.6232083235857987,0.0003480401305402693,0.001800260235638023
0.6225824913193813,0.00035308419040317173,0.001800260235638023
0.6221319836600798,0.00035308419040317173,0.0018180845944067163
0.622026436576281,0.0003581282502660742,0.0018180845944067163
0.6219936948252558,0.0003581282502660742,0.001853733311944103
0.6211071639449075,0.00037326042985478153,0.001853733311944103
