model_id,aucpr,auc,logloss,mean_per_class_error,rmse,mse
DeepLearning_grid_2_AutoML_2_20250929_105731_model_30,0.910355885890677,0.7338955620694616,0.4476526557408696,0.4840928302055837,0.3776519286258343,0.1426209791948123
DeepLearning_grid_1_AutoML_2_20250929_105731_model_63,0.9103540008928358,0.7346524192119828,0.4684802436267458,0.5,0.3788280654360435,0.1435107031620152
DeepLearning_grid_3_AutoML_2_20250929_105731_model_44,0.910345613396667,0.7348249211845469,0.4726481892426178,0.4752557204697858,0.3883350344185581,0.1508040989568626
DeepLearning_grid_3_AutoML_2_20250929_105731_model_81,0.91032993327572,0.733931887553987,0.4582091751326489,0.4838582116235012,0.3838443339119419,0.1473364726763024
DeepLearning_grid_2_AutoML_2_20250929_105731_model_17,0.9102706087649332,0.7339637244630663,0.4640602987656608,0.4693662957015665,0.3857668087144004,0.1488160307056927
DeepLearning_grid_2_AutoML_2_20250929_105731_model_5,0.9102297104082904,0.7340446152626998,0.4470002356969901,0.4779880163144227,0.3780469077808736,0.1429194644826803
DeepLearning_grid_2_AutoML_2_20250929_105731_model_81,0.9102056907135844,0.7325174282471805,0.4522721184307238,0.4693190222092313,0.3794858003246665,0.1440094726480527
DeepLearning_grid_1_AutoML_2_20250929_105731_model_25,0.9101927081362564,0.7343933832589877,0.4492612015775967,0.4816926756091533,0.3770107887399226,0.1421371348262985
DeepLearning_grid_3_AutoML_2_20250929_105731_model_83,0.9101716037557572,0.7337933685855862,0.4553862144128086,0.4747720330936886,0.3819733036911154,0.1459036047327051
DeepLearning_grid_3_AutoML_2_20250929_105731_model_206,0.9101559015307412,0.7320314045866902,0.4528946967856774,0.4721489469943298,0.3813531217031038,0.1454302034327023
DeepLearning_grid_1_AutoML_2_20250929_105731_model_4,0.910155129940328,0.7327330767926497,0.4932984362118581,0.5,0.3807158298190434,0.1449445430748028
DeepLearning_grid_2_AutoML_2_20250929_105731_model_103,0.9101421228144486,0.7331658025932196,0.4440258584027049,0.4799456508996546,0.3761836061828451,0.1415141055607299
DeepLearning_grid_1_AutoML_2_20250929_105731_model_60,0.9101057562293252,0.7341019221839445,0.4513188337905874,0.4813509180823841,0.3770726466260514,0.142183780833575
DeepLearning_grid_1_AutoML_2_20250929_105731_model_67,0.9101021883868288,0.7325114414594943,0.4472238378796019,0.4828225850402367,0.3773257960570059,0.1423747563700532
DeepLearning_grid_2_AutoML_2_20250929_105731_model_72,0.9100953798940592,0.7331128603280413,0.4447138637335008,0.4751370554064438,0.3765397219324277,0.14178216219295
DeepLearning_grid_1_AutoML_2_20250929_105731_model_29,0.910088607047691,0.7340960048988672,0.4526294201570737,0.4741480130813122,0.3792528002117636,0.1438326864684639
DeepLearning_grid_3_AutoML_2_20250929_105731_model_43,0.910080406943324,0.7334981060141796,0.4434402727241275,0.4816358405244165,0.3759878996731249,0.1413669007006078
DeepLearning_grid_3_AutoML_2_20250929_105731_model_5,0.91007365346991,0.7332292367890125,0.4429968139329278,0.4773897569859742,0.375733362627779,0.1411755597915781
DeepLearning_grid_3_AutoML_2_20250929_105731_model_13,0.9100399353214776,0.731520263410792,0.453014090222548,0.4999835336736374,0.3805029025011334,0.144782458811787
DeepLearning_grid_2_AutoML_2_20250929_105731_model_20,0.9100272972550186,0.7321848985386574,0.535969684714695,0.5,0.3816611533664181,0.1456652359889845
DeepLearning_grid_3_AutoML_2_20250929_105731_model_66,0.9100159132621786,0.7334181234627827,0.4467840948184937,0.4810210085952677,0.3777386706749756,0.1426865033232977
DeepLearning_grid_1_AutoML_2_20250929_105731_model_56,0.910003509331616,0.7332214228639502,0.4466867060289123,0.4829516072045202,0.3769156606947762,0.1420654152769797
DeepLearning_grid_1_AutoML_2_20250929_105731_model_27,0.9099101388987824,0.7324584350795064,0.4494816223273792,0.4797925137546841,0.3780233001935318,0.142901615489209
DeepLearning_grid_2_AutoML_2_20250929_105731_model_19,0.9099068604703864,0.7335109349026621,0.4463553289641121,0.4664892552866469,0.3775286883678599,0.1425279105407567
DeepLearning_grid_3_AutoML_2_20250929_105731_model_199,0.9098924398846098,0.7335707326034395,0.4578781980673523,0.480950521905123,0.3838076406337046,0.1473083050088109
DeepLearning_grid_3_AutoML_2_20250929_105731_model_27,0.9098620305197592,0.7319370953386558,0.4706828423194084,0.474056332405773,0.3879966178312129,0.1505413754484603
DeepLearning_grid_3_AutoML_2_20250929_105731_model_73,0.9098605338546552,0.7334910964875258,0.4504076066474,0.4789864076832806,0.3799371732022983,0.1443522555809532
DeepLearning_grid_1_AutoML_2_20250929_105731_model_11,0.9098594001377388,0.7305365981091813,0.5490228722012381,0.5,0.3851683469715665,0.148354655508809
DeepLearning_grid_1_AutoML_2_20250929_105731_model_70,0.9098525746887026,0.7309736666105361,0.4845322188019271,0.5,0.3841375071647803,0.1475616244107716
DeepLearning_grid_3_AutoML_2_20250929_105731_model_39,0.909830857839774,0.7321976305814506,0.4589848700126793,0.5,0.384285360366683,0.1476752381921514
DeepLearning_grid_1_AutoML_2_20250929_105731_model_59,0.9098134763603783,0.731793793620977,0.4728486666406058,0.5,0.3856808723931398,0.1487497353299333
DeepLearning_grid_2_AutoML_2_20250929_105731_model_11,0.9097965847129956,0.7324440104596199,0.450111350174762,0.4822032380007312,0.379283551960077,0.1438560127874524
DeepLearning_grid_3_AutoML_2_20250929_105731_model_71,0.9097949512459768,0.7329472559506043,0.451350307404149,0.4750130797242051,0.3804199589706233,0.1447193451832107
DeepLearning_grid_3_AutoML_2_20250929_105731_model_23,0.9097883885640564,0.7311717755800583,0.4499310509677166,0.4941217309392466,0.37940445862715,0.1439477432261608
DeepLearning_grid_3_AutoML_2_20250929_105731_model_6,0.909782995118102,0.7327329501793705,0.4557258566102043,0.4725698479227833,0.3826629052555917,0.1464308990586499
DeepLearning_grid_3_AutoML_2_20250929_105731_model_17,0.9097675719388444,0.731366547750891,0.4715810181714412,0.5,0.3899906066336488,0.1520926732624814
DeepLearning_grid_3_AutoML_2_20250929_105731_model_11,0.9097430868334664,0.7335508913597087,0.447709184730951,0.4860225786201352,0.3785430496572153,0.143294840443785
DeepLearning_grid_3_AutoML_2_20250929_105731_model_208,0.9097263918966942,0.7322325348992634,0.4466077436053178,0.4964221311084629,0.3764018729873981,0.1416783699884214
DeepLearning_grid_3_AutoML_2_20250929_105731_model_2,0.9097193852703248,0.7336867627636224,0.4438300957824109,0.4840404039568659,0.3758743862569729,0.141281554244056
DeepLearning_grid_3_AutoML_2_20250929_105731_model_89,0.9097120254904516,0.7331425677095188,0.4445866491993241,0.4820847338978878,0.3762304298434183,0.1415493363401633
DeepLearning_grid_2_AutoML_2_20250929_105731_model_6,0.9097017342245836,0.7314800075268093,0.4656009077506284,0.4844326201081146,0.387133596389222,0.149872421453253
DeepLearning_grid_1_AutoML_2_20250929_105731_model_40,0.9096817201660002,0.731855600162656,0.4507730486095185,0.4836138189003419,0.3778491421679135,0.142769974237028
DeepLearning_grid_2_AutoML_2_20250929_105731_model_16,0.9096712894338468,0.7346276451687686,0.4599499482290072,0.4710817146385682,0.3825549162714518,0.1463482639634575
DeepLearning_grid_3_AutoML_2_20250929_105731_model_12,0.9096517420340796,0.7322834847563275,0.452928365446531,0.4928593469768992,0.3807179927738559,0.1449461900217537
DeepLearning_grid_3_AutoML_2_20250929_105731_model_56,0.9096430849785482,0.7328117113167072,0.4441386928461797,0.4822772833321941,0.3761923885989567,0.1415207132397884
DeepLearning_grid_2_AutoML_2_20250929_105731_model_27,0.9096345112591956,0.730884541368119,0.4668854990809128,0.4999670673472748,0.3878678635631273,0.1504414795850247
DeepLearning_grid_3_AutoML_2_20250929_105731_model_86,0.9095996815684784,0.7321698397748146,0.4450162432360606,0.4755545039679168,0.3767531192557784,0.1419429128689587
DeepLearning_grid_3_AutoML_2_20250929_105731_model_200,0.9095970581651556,0.7325074787332423,0.4658120997122968,0.4769796382558128,0.3866155996618302,0.1494716219018765
