threshold,precision,recall
,0.22056880907075124,1.0
0.014067892548454,0.22056967623990092,1.0
0.0172170559876465,0.2205705434158692,1.0
0.0193044405397016,0.2205714105986562,1.0
0.0214093838905931,0.22057227778826194,1.0
0.0214973370024518,0.22057314498468653,1.0
0.021975494403496,0.22057401218793002,1.0
0.0221641905364648,0.22057487939799253,1.0
0.0225122280978113,0.2205757466148741,1.0
0.022744777287113,0.22057661383857485,1.0
0.0227768956543756,0.22057748106909486,1.0
0.0231501714226653,0.22057834830643416,1.0
0.0232521653731766,0.2205792155505929,1.0
0.0233167286324246,0.2205800828015711,1.0
0.0234051199680132,0.22058095005936887,1.0
0.0234444343637225,0.2205818173239863,1.0
0.0238063348836427,0.22058268459542346,1.0
0.0238421796750105,0.2205835518736804,1.0
0.0238482994470063,0.22058441915875723,1.0
0.0239461842894995,0.22058528645065406,1.0
0.0240484927939271,0.2205861537493709,1.0
0.024054883551613,0.2205870210549079,1.0
0.0241211209856068,0.2205878883672651,1.0
0.0242642695074606,0.22058875568644257,1.0
0.0242829047181237,0.22058962301244042,1.0
0.024587655921496,0.22059049034525874,1.0
0.0248629191429911,0.22059135768489757,1.0
0.0249117306089101,0.22059222503135703,1.0
0.0249752594906846,0.22059309238463717,1.0
0.0251957221420319,0.22059395974473808,1.0
0.0252045658570277,0.22059482711165984,1.0
0.0252788911495764,0.22059569448540253,1.0
0.0253865412938601,0.22059656186596624,1.0
0.0253873454761834,0.22059742925335105,1.0
0.0254614276706588,0.22059829664755704,1.0
0.0255396148121719,0.22059916404858426,1.0
0.0257180705837556,0.22060003145643284,1.0
0.0258610691811541,0.22060089887110282,1.0
0.02597573597765,0.22060176629259431,1.0
0.0259930243047926,0.22060263372090738,1.0
0.0260288998973538,0.22060350115604208,1.0
0.0260437145757528,0.22060436859799853,1.0
0.0261732949671117,0.22060523604677681,1.0
0.0261842196953534,0.220606103502377,1.0
0.0262124661109506,0.22060697096479914,1.0
0.0262210897724921,0.22060783843404336,1.0
0.0264564061627585,0.22060477370138806,0.9999821756412313
0.0265265131563558,0.22060564116881431,0.9999821756412313
0.0266388578012526,0.22060650864306275,0.9999821756412313
0.0266469154276303,0.22060737612413342,0.9999821756412313
0.0267401324174653,0.22060824361202647,0.9999821756412313
0.0267817124912575,0.22060911110674192,0.9999821756412313
0.0268230718155438,0.22060997860827986,0.9999821756412313
0.0268354224620243,0.2206108461166404,0.9999821756412313
0.0269893115242822,0.22061171363182358,0.9999821756412313
0.0270126072530032,0.2206125811538295,0.9999821756412313
0.0270835557251268,0.22061344868265828,0.9999821756412313
0.02717018387538,0.22061431621830993,0.9999821756412313
0.027266314904465,0.2206151837607846,0.9999821756412313
0.0272938543031976,0.2206160513100823,0.9999821756412313
0.0273805861343923,0.22061691886620316,0.9999821756412313
0.0274120473467509,0.22061778642914726,0.9999821756412313
0.0274671618192186,0.22061865399891464,0.9999821756412313
0.0275260994596225,0.22061952157550543,0.9999821756412313
0.0275481174327409,0.22062038915891966,0.9999821756412313
0.0275902221483178,0.22062125674915747,0.9999821756412313
0.0276121701008575,0.2206221243462189,0.9999821756412313
0.0276948844517443,0.220622991950104,0.9999821756412313
0.0277513559579325,0.22062385956081293,0.9999821756412313
0.0278236612718224,0.22062472717834572,0.9999821756412313
0.0279442029945776,0.22062559480270247,0.9999821756412313
0.0279581180091456,0.22062646243388323,0.9999821756412313
0.028006009961144,0.22062733007188812,0.9999821756412313
0.0280849301343021,0.2206281977167172,0.9999821756412313
0.0280866534805787,0.22062906536837054,0.9999821756412313
0.0281304177415613,0.22062993302684825,0.9999821756412313
0.0281381250245238,0.22063080069215038,0.9999821756412313
0.0281557347050151,0.22063166836427703,0.9999821756412313
0.0282794599165147,0.22063253604322827,0.9999821756412313
0.0282828917563434,0.2206334037290042,0.9999821756412313
0.028309617806799,0.22063427142160488,0.9999821756412313
0.0283459714279119,0.2206351391210304,0.9999821756412313
0.0283485246806445,0.2206360068272808,0.9999821756412313
0.0283624048880844,0.22063687454035624,0.9999821756412313
0.0283755665183737,0.22063774226025673,0.9999821756412313
0.028469576035143,0.2206386099869824,0.9999821756412313
0.0284795528935472,0.2206394777205333,0.9999821756412313
0.0285231922876385,0.22064034546090952,0.9999821756412313
0.0285674599234563,0.22064121320811111,0.9999821756412313
0.0285704418656455,0.22064208096213822,0.9999821756412313
0.0285830414327574,0.2206429487229909,0.9999821756412313
0.0286518880487291,0.2206438164906692,0.9999821756412313
0.0287246772872532,0.22064075134505867,0.9999643512824626
0.0287252418240455,0.2206416191109206,0.9999643512824626
0.0287355699940309,0.22064248688360824,0.9999643512824626
0.0287764991011918,0.22064335466312177,0.9999643512824626
0.0288777704193929,0.2206442224494612,0.9999643512824626
0.0288813223438145,0.2206450902426266,0.9999643512824626
0.0288817536710161,0.22064595804261813,0.9999643512824626
0.0289708359428097,0.22064682584943582,0.9999643512824626
0.0289848569162364,0.22064769366307974,0.9999643512824626
0.0290770584433518,0.22064856148354997,0.9999643512824626
0.0291152846213159,0.22064942931084663,0.9999643512824626
0.0291278736027548,0.22065029714496978,0.9999643512824626
0.0291581163039624,0.22065116498591947,0.9999643512824626
0.0291684959036316,0.22065203283369583,0.9999643512824626
0.0291768730025421,0.22065290068829893,0.9999643512824626
0.0291894445973879,0.22065376854972882,0.9999643512824626
0.029208885106274,0.22065463641798558,0.9999643512824626
0.0292280611502615,0.22065550429306935,0.9999643512824626
0.0292399660693683,0.22065637217498013,0.9999643512824626
0.0292857140755385,0.22065724006371806,0.9999643512824626
0.0292883601042455,0.2206581079592832,0.9999643512824626
0.0293766053105371,0.22065897586167565,0.9999643512824626
0.0294007945039533,0.22065984377089545,0.9999643512824626
0.029443719696372,0.2206607116869427,0.9999643512824626
0.029444790627737,0.2206615796098175,0.9999643512824626
0.0294883742274332,0.2206624475395199,0.9999643512824626
0.0294994523710333,0.22066331547605,0.9999643512824626
0.0295189626401887,0.22066418341940788,0.9999643512824626
0.0295431130313683,0.2206650513695936,0.9999643512824626
0.0295786283716526,0.22066591932660728,0.9999643512824626
0.0295868286082691,0.22066678729044895,0.9999643512824626
0.0296459156875392,0.22066765526111873,0.9999643512824626
0.0296540379199067,0.2206685232386167,0.9999643512824626
0.0296800997320472,0.2206693912229429,0.9999643512824626
0.0297127498213973,0.22067025921409747,0.9999643512824626
0.0297200570917332,0.22066719375051627,0.9999465269236939
0.0297463171120174,0.22066806173985556,0.9999465269236939
0.0297496092710336,0.2206689297360233,0.9999465269236939
0.0298282809958892,0.22066979773901962,0.9999465269236939
0.0298339328602038,0.22067066574884453,0.9999465269236939
0.0299200001191519,0.22067153376549814,0.9999465269236939
0.0299357118261412,0.22067240178898054,0.9999465269236939
