model_id,aucpr,auc,logloss,mean_per_class_error,rmse,mse
DeepLearning_grid_3_AutoML_5_20250929_193829_model_7,0.8727553637542546,0.7001279426196654,0.5222989413512448,0.4829418019432906,0.4162468466952541,0.1732614373837423
DeepLearning_grid_1_AutoML_5_20250929_193829_model_7,0.8727137411810777,0.6994281406514582,0.5314315311582246,0.5,0.4149534072888118,0.1721863302205945
DeepLearning_grid_1_AutoML_5_20250929_193829_model_196,0.8726841596439072,0.6977068856536283,0.554055110675051,0.5,0.4194429163200302,0.1759323600510518
DeepLearning_grid_3_AutoML_5_20250929_193829_model_20,0.8723885253392274,0.6987422296148416,0.5183362414459606,0.4942018795363461,0.4127778043817753,0.1703855157902392
DeepLearning_1_AutoML_5_20250929_193829,0.8722384309873722,0.6979020990151834,0.5169085502995453,0.4957617364055054,0.4126051716349704,0.1702430276599234
DeepLearning_grid_2_AutoML_5_20250929_193829_model_1,0.8722067680220604,0.6982815887994787,0.5154291759000217,0.486597916784408,0.4120972891977071,0.1698241757640986
DeepLearning_grid_3_AutoML_5_20250929_193829_model_1,0.8721610934819639,0.6975334399005638,0.5211537741674804,0.4907993909533237,0.4142403657389866,0.1715950806075693
DeepLearning_grid_1_AutoML_5_20250929_193829_model_178,0.8721330313572216,0.6997092479954222,0.5280407806283346,0.4889951445103118,0.4145075059560413,0.1718164724938976
DeepLearning_grid_2_AutoML_5_20250929_193829_model_7,0.8721170619425856,0.6985144169935379,0.542787068330818,0.496849022366407,0.4250306385953058,0.1806510437447334
DeepLearning_grid_1_AutoML_5_20250929_193829_model_60,0.872015973793956,0.6981770262171418,0.5295397644670399,0.5,0.4143726346220492,0.1717046803236183
DeepLearning_grid_1_AutoML_5_20250929_193829_model_32,0.8719991209656478,0.6964280388485155,0.5690675014937959,0.5,0.4183317566829168,0.1750014586494151
DeepLearning_grid_1_AutoML_5_20250929_193829_model_217,0.8719408247668865,0.6995546287736228,0.5211562239342553,0.4875243667013447,0.4130302536952357,0.1705939904675507
DeepLearning_grid_1_AutoML_5_20250929_193829_model_95,0.8719207084183209,0.6998207988198535,0.5245351568187471,0.4871832422462927,0.413577835694555,0.1710466261777923
DeepLearning_grid_2_AutoML_5_20250929_193829_model_24,0.8718794316388467,0.6973961551024492,0.5214098989055288,0.4938515633431634,0.4141092901153954,0.1714865041598766
