epoch,loss,val_loss
1,0.6932142361101402,0.6330005586817024
2,0.6528974697216156,0.6179259898287527
3,0.64052965841064,0.612401148576415
4,0.6235765712667563,0.6043535584814093
5,0.6196748028204109,0.6064436442396614
6,0.6127038733340239,0.6076535970977183
7,0.6036933169399246,0.6113207541155011
