epoch,loss,val_loss
1,0.6917555158088474,0.646626938594861
2,0.6457345090833948,0.6386087838183628
3,0.6308808062125533,0.6303646939524105
4,0.6228916231207373,0.6321672080607896
5,0.6099402205722676,0.6284818227371473
6,0.6008720836326368,0.633024288027474
7,0.596865226568748,0.6303789448202326
8,0.5881832616463532,0.6323602601383509
