model_id,aucpr,auc,logloss,mean_per_class_error,rmse,mse
DeepLearning_grid_3_AutoML_3_20250929_135010_model_7,0.912037712901162,0.7360938842643103,0.464522317058941,0.4755350471207807,0.3845168182352003,0.1478531835057221
DeepLearning_grid_3_AutoML_3_20250929_135010_model_166,0.9119947203618368,0.7359856714299259,0.4432930787058843,0.4737908062423408,0.3746157842055033,0.1403369857759042
DeepLearning_grid_1_AutoML_3_20250929_135010_model_28,0.9118984323779366,0.7353738375080866,0.4415895131079115,0.4665823338844495,0.3750138844107392,0.1406354135008312
DeepLearning_grid_3_AutoML_3_20250929_135010_model_146,0.9117751877941668,0.7359249789814065,0.4462434179777111,0.4748178060131053,0.3774251365492378,0.1424497336992108
DeepLearning_grid_3_AutoML_3_20250929_135010_model_28,0.9117620551380478,0.7356908054585685,0.4471667580694205,0.4746496254048532,0.3780709116991116,0.1429376142729975
DeepLearning_grid_3_AutoML_3_20250929_135010_model_72,0.9117414185369096,0.7350746131277848,0.4423338656852554,0.4754501551814354,0.375563223397442,0.1410477347686769
DeepLearning_grid_3_AutoML_3_20250929_135010_model_156,0.9117201620654688,0.7355996132133429,0.4581723475440251,0.4734652666280761,0.3820454253725296,0.1459587070480771
DeepLearning_grid_3_AutoML_3_20250929_135010_model_33,0.9117126576813622,0.7357650932777701,0.4581845898381926,0.4693712332230525,0.3840286806922525,0.147478027594232
DeepLearning_grid_3_AutoML_3_20250929_135010_model_167,0.9116833280119594,0.7354261274566337,0.4555470048479918,0.4729516825094772,0.3814055415411129,0.1454701871182696
DeepLearning_grid_3_AutoML_3_20250929_135010_model_1,0.911645843262224,0.7353503187571417,0.446748353167952,0.4763159969334717,0.376274862242597,0.1415827719556853
DeepLearning_grid_1_AutoML_3_20250929_135010_model_1,0.9116444316857424,0.7349727907602043,0.4407989450755413,0.4666461580552228,0.3739563814293875,0.1398433752117615
DeepLearning_grid_2_AutoML_3_20250929_135010_model_7,0.9116374151528204,0.7353797766721449,0.4402027584001126,0.474727157821808,0.3739405616454993,0.1398315436437514
DeepLearning_grid_3_AutoML_3_20250929_135010_model_29,0.9116252230178024,0.7350796720024256,0.4414323331239983,0.4680614407758184,0.374189285335628,0.140017621259988
DeepLearning_grid_3_AutoML_3_20250929_135010_model_148,0.911610328283407,0.7350622961493393,0.4443101240704281,0.4758970814859948,0.3763118946556451,0.1416106420593213
DeepLearning_grid_3_AutoML_3_20250929_135010_model_174,0.911594602907722,0.7349585853836255,0.4430598001455745,0.4832614780458936,0.3759600698653131,0.1413459741331311
DeepLearning_grid_3_AutoML_3_20250929_135010_model_44,0.9115679443877648,0.7346734266055642,0.4787596784577729,0.4822781905823735,0.3916415537101852,0.1533831065925279
DeepLearning_grid_3_AutoML_3_20250929_135010_model_45,0.9115290539630744,0.7353418438295545,0.4494456385438872,0.4769994709321126,0.3791181469776258,0.1437305693677487
DeepLearning_grid_3_AutoML_3_20250929_135010_model_34,0.9115214480726422,0.7352715918324783,0.4482088445196678,0.4724755055106014,0.3784086161884164,0.1431930808056322
DeepLearning_grid_2_AutoML_3_20250929_135010_model_136,0.9115191129955434,0.7345844267153544,0.4414692089770122,0.4792670991612658,0.3749206843644473,0.1405655195643055
DeepLearning_grid_1_AutoML_3_20250929_135010_model_39,0.9114213404852566,0.7349375893452912,0.4423908706486941,0.4753801412888983,0.3749495221945816,0.1405871441939451
DeepLearning_grid_3_AutoML_3_20250929_135010_model_178,0.911401916549626,0.7349284426441026,0.4735030593229392,0.4747603494949353,0.3887393528451956,0.1511182844505015
DeepLearning_grid_2_AutoML_3_20250929_135010_model_60,0.9112592532818602,0.7341505545170585,0.4413081474283622,0.4792885833637178,0.3744054215893966,0.1401794197155338
DeepLearning_grid_3_AutoML_3_20250929_135010_model_157,0.911232790172032,0.7342203022107133,0.467361124681396,0.4768071049798314,0.3879918800120777,0.1505376989553065
DeepLearning_grid_2_AutoML_3_20250929_135010_model_42,0.9112119558008251,0.734336463751691,0.4422616308872811,0.4710717882945857,0.3750530405653667,0.1406647832373266
DeepLearning_grid_2_AutoML_3_20250929_135010_model_28,0.911202187116422,0.733138626165868,0.4599228031850682,0.5,0.3837547193395757,0.1472676846153965
DeepLearning_grid_3_AutoML_3_20250929_135010_model_41,0.9111861018946475,0.7338935869179272,0.4422135353632649,0.4767898892246506,0.3753910667326275,0.1409184529826599
DeepLearning_grid_3_AutoML_3_20250929_135010_model_150,0.9111357524762898,0.7333902213694443,0.4562745304493771,0.4757614016492054,0.3826881133605803,0.1464501921074804
DeepLearning_grid_3_AutoML_3_20250929_135010_model_60,0.911122961612037,0.7341372044239391,0.4417874251816153,0.4777205375528413,0.3749174834186049,0.1405631193729399
DeepLearning_1_AutoML_3_20250929_135010,0.9110569445751416,0.7333914771467311,0.4428284925230804,0.4761954601468688,0.3751835928222918,0.1407627283230432
DeepLearning_grid_3_AutoML_3_20250929_135010_model_18,0.9110414370535966,0.7331512701146471,0.4460264740993723,0.477237036996319,0.3750569749423014,0.1406677344528701
DeepLearning_grid_3_AutoML_3_20250929_135010_model_42,0.9110352595999216,0.7343109556821532,0.4417000941782618,0.483591808542661,0.3748061257317941,0.1404796318860774
DeepLearning_grid_3_AutoML_3_20250929_135010_model_17,0.9110119349075376,0.7342605990627635,0.4764633201732359,0.4784427115091149,0.3897329554256502,0.1518917765448118
DeepLearning_grid_1_AutoML_3_20250929_135010_model_44,0.9110018646306508,0.7355431096114561,0.4423716730025872,0.4725639219948776,0.3746831330078494,0.1403874501605777
DeepLearning_grid_2_AutoML_3_20250929_135010_model_2,0.910967427337482,0.7336784927416962,0.4421351090964134,0.4815287231710201,0.3749918636968452,0.1406188978388333
DeepLearning_grid_2_AutoML_3_20250929_135010_model_24,0.9109487861917898,0.7336053132542928,0.444441655718069,0.4760306980821963,0.3766999262565629,0.1419028344416999
DeepLearning_grid_1_AutoML_3_20250929_135010_model_32,0.9109141537435286,0.7335135434810283,0.4477877157284133,0.4715829987400679,0.3773949032834642,0.1424269130243353
DeepLearning_grid_1_AutoML_3_20250929_135010_model_20,0.9109043642852604,0.7353979721428225,0.4407062357236588,0.4641577365828259,0.373661451645131,0.1396228804455466
DeepLearning_grid_3_AutoML_3_20250929_135010_model_22,0.9108978963222124,0.7333389202022991,0.4612304067013166,0.4811345420031415,0.3850098091816273,0.148232553166073
DeepLearning_grid_3_AutoML_3_20250929_135010_model_155,0.9108922608722926,0.7338540086633837,0.4415263552638968,0.4823433870920701,0.3749806653148854,0.1406104993599941
DeepLearning_grid_1_AutoML_3_20250929_135010_model_43,0.9108724058231226,0.7333657883568444,0.4433900191705517,0.4767919789655764,0.3757659347111289,0.1412000376893284
DeepLearning_grid_3_AutoML_3_20250929_135010_model_43,0.910839961045635,0.7336260659079453,0.4460110653278971,0.4717598052082825,0.3774548357918761,0.1424721530626722
DeepLearning_grid_2_AutoML_3_20250929_135010_model_133,0.9108066771979408,0.7336138799368092,0.4429182543277009,0.477756979303115,0.3757499355855841,0.1411880140925706
DeepLearning_grid_3_AutoML_3_20250929_135010_model_48,0.9107851000305808,0.7320718782793719,0.4448252216430605,0.4831835291950588,0.3768482494384576,0.1420146031048299
DeepLearning_grid_3_AutoML_3_20250929_135010_model_175,0.910767677274559,0.7328903486850372,0.4523333685474909,0.4820883573052361,0.3804092311613393,0.1447111831527612
DeepLearning_grid_1_AutoML_3_20250929_135010_model_22,0.9107572824581605,0.7323802846282293,0.4569590787364811,0.5,0.3821782407946103,0.1460602077368631
DeepLearning_grid_3_AutoML_3_20250929_135010_model_57,0.9107485793865148,0.7317944309999929,0.4559110423093267,0.4749494653700702,0.3813995039078202,0.1454655815811313
DeepLearning_grid_2_AutoML_3_20250929_135010_model_41,0.9107454263966244,0.7334420169771031,0.4397081580661824,0.4697067180355272,0.373702269990684,0.13965338659619
DeepLearning_grid_3_AutoML_3_20250929_135010_model_2,0.9107454086418144,0.7342559740564354,0.4434296309856939,0.4812471968321224,0.3757218378244134,0.1411668994181548
DeepLearning_grid_3_AutoML_3_20250929_135010_model_159,0.9106918423591972,0.7335995697543829,0.4682591056096053,0.4760104537169782,0.3872238764086727,0.149942330460959
DeepLearning_grid_2_AutoML_3_20250929_135010_model_25,0.9106716540439764,0.7326879393039705,0.4426931148076938,0.484431676177865,0.3755207047638508,0.1410157997063391
DeepLearning_grid_2_AutoML_3_20250929_135010_model_29,0.9106664227829956,0.7335360190551409,0.4562148965208402,0.4746841099158903,0.3790323833403211,0.1436655476206441
DeepLearning_grid_1_AutoML_3_20250929_135010_model_60,0.9106573462530404,0.7341716356354246,0.44415224161458,0.4755012800117462,0.3746182054721705,0.1403387998711893
DeepLearning_grid_2_AutoML_3_20250929_135010_model_43,0.9106468254363508,0.7333233743669026,0.4486926718118207,0.4847554535196644,0.3783604037656822,0.14315659513773
DeepLearning_grid_2_AutoML_3_20250929_135010_model_11,0.9106416208744652,0.7337319206107645,0.4470729402535456,0.4757596923774155,0.3780795937428924,0.1429441792047905
DeepLearning_grid_3_AutoML_3_20250929_135010_model_24,0.910638725868302,0.7330874622824278,0.4513928385200462,0.4792496089383005,0.380600396670365,0.1448566619456392
