threshold,precision,recall
,0.14857142857142858,1.0
5.088044243787892e-06,0.14942528735632185,1.0
1.8004970574340535e-05,0.15028901734104047,1.0
1.954150620366361e-05,0.1511627906976744,1.0
4.019652347234857e-05,0.15204678362573099,1.0
4.417664131794097e-05,0.15294117647058825,1.0
4.506618455444779e-05,0.15384615384615385,1.0
5.926798297753668e-05,0.15476190476190477,1.0
6.843490641782505e-05,0.15568862275449102,1.0
7.19662123442432e-05,0.1566265060240964,1.0
8.180631519296839e-05,0.15757575757575756,1.0
8.221447999496285e-05,0.15853658536585366,1.0
8.38481988510462e-05,0.15950920245398773,1.0
9.316355242625254e-05,0.16049382716049382,1.0
0.00014619466659018275,0.16149068322981366,1.0
0.0001541431058342121,0.1625,1.0
0.00016631949280160752,0.16352201257861634,1.0
0.00018808193440331817,0.16455696202531644,1.0
0.00019428540887813088,0.16560509554140126,1.0
0.0001953462128879519,0.16666666666666666,1.0
0.0002147633955853523,0.16774193548387098,1.0
0.00022935203922858584,0.16883116883116883,1.0
0.0002362991691776743,0.16993464052287582,1.0
0.000249667073992232,0.16447368421052633,0.9615384615384616
0.000266231316002482,0.16556291390728478,0.9615384615384616
0.0002937854193659888,0.16666666666666666,0.9615384615384616
0.00030381175310949596,0.16778523489932887,0.9615384615384616
0.00036395602263272,0.16891891891891891,0.9615384615384616
0.0003715257267902274,0.17006802721088435,0.9615384615384616
0.00038352551420388434,0.17123287671232876,0.9615384615384616
0.0003982835872168096,0.1724137931034483,0.9615384615384616
0.0004348794933982647,0.1736111111111111,0.9615384615384616
0.0004948623833675602,0.17482517482517482,0.9615384615384616
0.0005298251584320908,0.176056338028169,0.9615384615384616
0.0005586744618774829,0.1773049645390071,0.9615384615384616
0.0006057840199408657,0.17857142857142858,0.9615384615384616
0.0006274900334539644,0.17266187050359713,0.9230769230769231
0.0007454828194025497,0.17391304347826086,0.9230769230769231
0.0007627246160675514,0.17518248175182483,0.9230769230769231
0.0008375040821864154,0.17647058823529413,0.9230769230769231
0.0008970677521760439,0.17777777777777778,0.9230769230769231
0.0009420388673411608,0.1791044776119403,0.9230769230769231
0.0010080899202909,0.17293233082706766,0.8846153846153846
0.0010615743571727,0.17424242424242425,0.8846153846153846
0.0010649272093971,0.16793893129770993,0.8461538461538461
0.0011739390674967,0.16923076923076924,0.8461538461538461
0.0011985936136216,0.17054263565891473,0.8461538461538461
0.0012133543195473,0.171875,0.8461538461538461
0.0013740866788441,0.1732283464566929,0.8461538461538461
0.0014037986848929,0.1746031746031746,0.8461538461538461
0.001424253226984,0.176,0.8461538461538461
0.0014513932481991,0.1774193548387097,0.8461538461538461
0.0015143542435333,0.17073170731707318,0.8076923076923077
0.001538584625011,0.1721311475409836,0.8076923076923077
0.0015394973774038,0.17355371900826447,0.8076923076923077
0.0017165987252947,0.16666666666666666,0.7692307692307693
0.0018174200993815,0.15966386554621848,0.7307692307692307
0.0018338755085414,0.15254237288135594,0.6923076923076923
0.0018730288591654,0.15384615384615385,0.6923076923076923
0.0019993322278977,0.15517241379310345,0.6923076923076923
0.0020152014097861,0.1565217391304348,0.6923076923076923
0.002055129806425,0.15789473684210525,0.6923076923076923
0.002066131286225,0.1592920353982301,0.6923076923076923
0.0022431793393889,0.16071428571428573,0.6923076923076923
0.002255868655652,0.16216216216216217,0.6923076923076923
0.0022906435085783,0.15454545454545454,0.6538461538461539
0.0023005189091927,0.1559633027522936,0.6538461538461539
0.0023198491696514,0.14814814814814814,0.6153846153846154
0.0028277276681167,0.14953271028037382,0.6153846153846154
0.0028385836660672,0.1509433962264151,0.6153846153846154
0.0030058919740709,0.1523809523809524,0.6153846153846154
0.0033813342131384,0.15384615384615385,0.6153846153846154
0.003482889985244,0.1553398058252427,0.6153846153846154
0.003619032919659,0.1568627450980392,0.6153846153846154
0.0036423623053997,0.15841584158415842,0.6153846153846154
0.00404032221223,0.16,0.6153846153846154
0.0041465523011497,0.16161616161616163,0.6153846153846154
0.0046223828405139,0.16326530612244897,0.6153846153846154
0.0046848785891579,0.16494845360824742,0.6153846153846154
0.004976832049958,0.16666666666666666,0.6153846153846154
0.0049865683882955,0.16842105263157894,0.6153846153846154
0.0053013384023231,0.1702127659574468,0.6153846153846154
0.0054910414487501,0.17204301075268819,0.6153846153846154
0.0061367151958264,0.17391304347826086,0.6153846153846154
0.0063188813892718,0.16483516483516483,0.5769230769230769
0.0068473006252743,0.16666666666666666,0.5769230769230769
0.0068660989018685,0.16853932584269662,0.5769230769230769
0.007585431705404,0.17045454545454544,0.5769230769230769
0.00785175298532,0.1724137931034483,0.5769230769230769
0.0080580256059327,0.1744186046511628,0.5769230769230769
0.0089942278755444,0.17647058823529413,0.5769230769230769
0.0100206381554592,0.16666666666666666,0.5384615384615384
0.0121831277168048,0.1686746987951807,0.5384615384615384
0.0126567281231657,0.17073170731707318,0.5384615384615384
0.0133543074263898,0.1728395061728395,0.5384615384615384
0.0136795862047291,0.175,0.5384615384615384
0.0151330198782125,0.17721518987341772,0.5384615384615384
0.0160031634191223,0.1794871794871795,0.5384615384615384
0.0165112265904676,0.18181818181818182,0.5384615384615384
0.0167301220710344,0.18421052631578946,0.5384615384615384
0.016958801635851,0.18666666666666668,0.5384615384615384
0.0170494738069658,0.1891891891891892,0.5384615384615384
0.0176254493783158,0.1917808219178082,0.5384615384615384
0.018015752783297,0.19444444444444445,0.5384615384615384
0.0187553078120911,0.19718309859154928,0.5384615384615384
0.0203307960819164,0.2,0.5384615384615384
0.022925225010432,0.2028985507246377,0.5384615384615384
0.0261071018772888,0.20588235294117646,0.5384615384615384
0.026686759547654,0.19402985074626866,0.5
0.0282859159966263,0.19696969696969696,0.5
0.0296848550827473,0.2,0.5
0.0300786367123949,0.203125,0.5
0.0321214320459857,0.20634920634920634,0.5
0.0327057567179701,0.1935483870967742,0.46153846153846156
0.0334624669207223,0.18032786885245902,0.4230769230769231
0.0351596777471135,0.16666666666666666,0.38461538461538464
0.0443712966470131,0.1694915254237288,0.38461538461538464
0.044818715362641,0.1724137931034483,0.38461538461538464
0.048358159342906,0.17543859649122806,0.38461538461538464
0.0484580651441865,0.17857142857142858,0.38461538461538464
0.0494889832739504,0.18181818181818182,0.38461538461538464
0.0512693891270826,0.18518518518518517,0.38461538461538464
0.0541551724970865,0.18867924528301888,0.38461538461538464
0.0555992773837697,0.17307692307692307,0.34615384615384615
0.0595155993559479,0.17647058823529413,0.34615384615384615
0.0640839431755477,0.16,0.3076923076923077
0.0692722738851202,0.16326530612244897,0.3076923076923077
0.0713629480915029,0.16666666666666666,0.3076923076923077
0.0779013241259645,0.1702127659574468,0.3076923076923077
0.1006902653033279,0.17391304347826086,0.3076923076923077
0.1033835641872745,0.17777777777777778,0.3076923076923077
0.1079388939963671,0.18181818181818182,0.3076923076923077
0.1081336179610743,0.18604651162790697,0.3076923076923077
0.1116004049919164,0.19047619047619047,0.3076923076923077
0.1142350239014621,0.1951219512195122,0.3076923076923077
0.1161823110500461,0.2,0.3076923076923077
0.1541251655312961,0.20512820512820512,0.3076923076923077
0.1565750914185791,0.21052631578947367,0.3076923076923077
0.1752609111385834,0.21621621621621623,0.3076923076923077
0.2483400466678244,0.2222222222222222,0.3076923076923077
0.2715996542130046,0.2,0.2692307692307692
0.300508512836281,0.20588235294117646,0.2692307692307692
0.30997842543194,0.21212121212121213,0.2692307692307692
0.3325543285617849,0.21875,0.2692307692307692
0.3859001754595196,0.22580645161290322,0.2692307692307692
0.391762376219442,0.23333333333333334,0.2692307692307692
0.4243327014433317,0.20689655172413793,0.23076923076923078
0.4493626840808487,0.21428571428571427,0.23076923076923078
0.45836513011005,0.2222222222222222,0.23076923076923078
0.4593794529407176,0.23076923076923078,0.23076923076923078
0.4621182289834674,0.24,0.23076923076923078
0.5011753444979208,0.25,0.23076923076923078
0.5219174047881315,0.2608695652173913,0.23076923076923078
0.5299079372569593,0.2727272727272727,0.23076923076923078
0.5500153971649164,0.2857142857142857,0.23076923076923078
0.606097779315755,0.3,0.23076923076923078
0.6574701541127714,0.3157894736842105,0.23076923076923078
0.6702665938831286,0.3333333333333333,0.23076923076923078
0.687019333707074,0.35294117647058826,0.23076923076923078
0.704281047737623,0.375,0.23076923076923078
0.7047870860884,0.3333333333333333,0.19230769230769232
0.7452015966567017,0.2857142857142857,0.15384615384615385
0.7564356987243518,0.23076923076923078,0.11538461538461539
0.7747305126176548,0.25,0.11538461538461539
0.7782084300887037,0.2727272727272727,0.11538461538461539
0.8015845173260687,0.2,0.07692307692307693
0.8120694578702519,0.2222222222222222,0.07692307692307693
0.8216666390298425,0.25,0.07692307692307693
0.8549818808074384,0.14285714285714285,0.038461538461538464
0.9111439281693196,0.16666666666666666,0.038461538461538464
0.9191877999644648,0.2,0.038461538461538464
0.9279773496914828,0.25,0.038461538461538464
0.9403103624548196,0.3333333333333333,0.038461538461538464
0.9500798033430892,0.0,0.0
0.9839733378330962,0.0,0.0
0.9887699460019328,1.0,0.0
