threshold,fpr,tpr
,0.0,0.0
inf,0.006711409395973154,0.0
0.9887699460019328,0.013422818791946308,0.0
0.9839733378330962,0.013422818791946308,0.038461538461538464
0.9500798033430892,0.040268456375838924,0.038461538461538464
0.9111439281693196,0.040268456375838924,0.07692307692307693
0.8549818808074384,0.053691275167785234,0.07692307692307693
0.8120694578702519,0.053691275167785234,0.11538461538461539
0.8015845173260687,0.06711409395973154,0.11538461538461539
0.7747305126176548,0.06711409395973154,0.23076923076923078
0.7047870860884,0.15436241610738255,0.23076923076923078
0.4493626840808487,0.15436241610738255,0.2692307692307692
0.4243327014433317,0.18791946308724833,0.2692307692307692
0.300508512836281,0.18791946308724833,0.3076923076923077
0.2715996542130046,0.28187919463087246,0.3076923076923077
0.0692722738851202,0.28187919463087246,0.34615384615384615
0.0640839431755477,0.28859060402684567,0.34615384615384615
0.0595155993559479,0.28859060402684567,0.38461538461538464
0.0555992773837697,0.33557046979865773,0.38461538461538464
0.0443712966470131,0.33557046979865773,0.5
0.0327057567179701,0.3624161073825503,0.5
0.0282859159966263,0.3624161073825503,0.5384615384615384
0.026686759547654,0.4697986577181208,0.5384615384615384
0.0121831277168048,0.4697986577181208,0.5769230769230769
0.0100206381554592,0.5100671140939598,0.5769230769230769
0.0068473006252743,0.5100671140939598,0.6153846153846154
0.0063188813892718,0.6174496644295302,0.6153846153846154
0.0028277276681167,0.6174496644295302,0.6538461538461539
0.0023198491696514,0.6241610738255033,0.6538461538461539
0.0023005189091927,0.6241610738255033,0.6923076923076923
0.0022906435085783,0.6711409395973155,0.6923076923076923
0.0018730288591654,0.6711409395973155,0.8076923076923077
0.0017165987252947,0.6845637583892618,0.8076923076923077
0.001538584625011,0.6845637583892618,0.8461538461538461
0.0015143542435333,0.7315436241610739,0.8461538461538461
0.0011739390674967,0.7315436241610739,0.8846153846153846
0.0010649272093971,0.738255033557047,0.8846153846153846
0.0010615743571727,0.738255033557047,0.9230769230769231
0.0010080899202909,0.7718120805369127,0.9230769230769231
0.0007454828194025497,0.7718120805369127,0.9615384615384616
0.0006274900334539644,0.8523489932885906,0.9615384615384616
0.000266231316002482,0.8523489932885906,1.0
0.000249667073992232,1.0,1.0
