model_id,aucpr,auc,logloss,mean_per_class_error,rmse,mse
DeepLearning_grid_3_AutoML_1_20250925_30304_model_2,0.8929146291038034,0.7086372806968743,0.4634596662182293,0.4904565785613195,0.3848483974745719,0.1481082890387461
GBM_1_AutoML_1_20250925_30304,0.8927826867577032,0.703326850691422,0.4671524725541414,0.4792466279746531,0.3864059677872105,0.1493095719415708
DeepLearning_grid_2_AutoML_1_20250925_30304_model_1,0.8924392988351255,0.7064754685423784,0.4673728051203646,0.483222376768493,0.3862837213427309,0.1492151133743886
XGBoost_grid_1_AutoML_1_20250925_30304_model_14,0.8920304350357733,0.7001779708511973,0.603575289822355,0.4972573576372661,0.4565181060538377,0.208408781154983
GBM_grid_1_AutoML_1_20250925_30304_model_45,0.891868990074651,0.7025246549624451,0.4683605689663959,0.4906284589325811,0.3869622778458719,0.1497398044756658
DeepLearning_grid_2_AutoML_1_20250925_30304_model_2,0.8914468890200173,0.7065788464254971,0.464726539812489,0.4685595925567554,0.3851999597078365,0.1483790089589188
DeepLearning_grid_1_AutoML_1_20250925_30304_model_6,0.89116632625291,0.7063605631314461,0.473965425215705,0.5,0.3871053161952026,0.1498505258265877
DeepLearning_grid_1_AutoML_1_20250925_30304_model_2,0.8911529720875466,0.7055791261992135,0.4723354139760894,0.5,0.3883432155382713,0.1508104530546042
XGBoost_grid_1_AutoML_1_20250925_30304_model_13,0.8906251510628481,0.6961253821460232,0.4706914205358795,0.4872805134817057,0.3879903524075606,0.150536513561343
DeepLearning_grid_1_AutoML_1_20250925_30304_model_9,0.8905451378207596,0.7079993984726396,0.4695479805872978,0.4961288003354202,0.3862793076314225,0.1492117035042111
GBM_grid_1_AutoML_1_20250925_30304_model_2,0.8902017450205632,0.699757585953208,0.4723224675136891,0.4832523206007679,0.3880892489966711,0.1506132651868001
DeepLearning_grid_1_AutoML_1_20250925_30304_model_8,0.8901314411990887,0.7030001500736174,0.4695329769696942,0.4998281196287384,0.3873482568818033,0.1500386721093714
DeepLearning_1_AutoML_1_20250925_30304,0.8898969382677044,0.7026978915134495,0.46808682163158,0.4996562392574768,0.3864871960565584,0.1493723527156606
DeepLearning_grid_1_AutoML_1_20250925_30304_model_1,0.8897428757442066,0.7003467998180376,0.4700034604698682,0.4863536108609285,0.3874228058260802,0.1500964304741527
XGBoost_grid_1_AutoML_1_20250925_30304_model_4,0.8893654816658577,0.6966298964214639,0.4726921611590515,0.4931694466142464,0.3889569637973788,0.1512875196864754
GBM_grid_1_AutoML_1_20250925_30304_model_8,0.8893647288337686,0.6963782788457813,0.4732508015748021,0.4904565785613195,0.388781876225398,0.1511513472813407
DeepLearning_grid_1_AutoML_1_20250925_30304_model_12,0.8885821931493949,0.7041960694397316,0.472768334406554,0.4828935031808734,0.3883558678976382,0.1508202801305278
XGBoost_grid_1_AutoML_1_20250925_30304_model_3,0.8884889138725584,0.6932768498854197,0.4743701928096005,0.4883117957092753,0.3893864183312119,0.1516217827808095
GBM_grid_1_AutoML_1_20250925_30304_model_10,0.8884833087608279,0.6952922716833646,0.4750479135859541,0.4861668433347634,0.3892092241358432,0.151483820152425
DRF_1_AutoML_1_20250925_30304,0.887960253127135,0.6916667408969593,0.4852396475354275,0.4985427386330022,0.3932150539373809,0.1546180786429773
XGBoost_grid_1_AutoML_1_20250925_30304_model_22,0.8877720909399474,0.6903675361145272,0.4761107067492639,0.4914731431564535,0.3902113304776681,0.1522648824331519
DeepLearning_grid_1_AutoML_1_20250925_30304_model_5,0.8874035143537892,0.7034558881117191,0.4730462634124064,0.4789923596840187,0.3879343296220138,0.1504930440992812
XGBoost_1_AutoML_1_20250925_30304,0.8872156904076793,0.691595248648929,0.603691115884829,0.4941335671222824,0.4565411921427866,0.2084298601231568
DeepLearning_grid_1_AutoML_1_20250925_30304_model_4,0.8872033931883349,0.700719009512892,0.4748839168269975,0.5,0.3883815050187581,0.1508401934406356
DeepLearning_grid_1_AutoML_1_20250925_30304_model_3,0.8868659572416356,0.7024559829518343,0.4761026515019394,0.4939914610608278,0.3880859141843022,0.1506106767882656
DeepLearning_grid_3_AutoML_1_20250925_30304_model_3,0.8864607062838449,0.6959766647083225,0.5127356013767264,0.4981615904807524,0.4075252085601484,0.1660767956119924
XGBoost_2_AutoML_1_20250925_30304,0.8858710628876487,0.6904876658996957,0.6057246080014232,0.4826842353998852,0.4573994590221505,0.209214265113756
DeepLearning_grid_1_AutoML_1_20250925_30304_model_11,0.8854936389389731,0.7004224530720969,0.4790465860729962,0.5,0.3880060416476712,0.1505486883550943
DeepLearning_grid_1_AutoML_1_20250925_30304_model_10,0.885074126796027,0.6973860590948542,0.4780905697625484,0.4814511289687791,0.3903738401589629,0.1523917350804555
GBM_grid_1_AutoML_1_20250925_30304_model_4,0.885071576595832,0.6864147961429139,0.4973973138831923,0.4963680119486833,0.3955369927788397,0.1564495126565278
GBM_grid_1_AutoML_1_20250925_30304_model_11,0.885025634046906,0.684557307640467,0.5073247677641559,0.4916299668503437,0.3977708088410866,0.1582216163660922
