model_id,aucpr,auc,logloss,mean_per_class_error,rmse,mse
DeepLearning_grid_1_AutoML_6_20250929_224358_model_20,0.8935938471895052,0.7212866925124379,0.4830479176260268,0.471813912404521,0.3954008590876804,0.1563418393672757
DeepLearning_grid_3_AutoML_6_20250929_224358_model_7,0.8935704456560093,0.721463991523338,0.4916693584363876,0.4802944314105282,0.4012994256261745,0.1610412290078975
DeepLearning_grid_3_AutoML_6_20250929_224358_model_33,0.8934246262208814,0.7212491444787034,0.489153286263441,0.4774786435757346,0.3998567355002328,0.1598854089249031
DeepLearning_grid_3_AutoML_6_20250929_224358_model_85,0.8932411244709642,0.7207292103143104,0.4963356563088816,0.4797906997806521,0.4032679175734185,0.1626250133440014
DeepLearning_grid_1_AutoML_6_20250929_224358_model_72,0.8931029089463592,0.7200449374573121,0.4868658363224917,0.4791269965589522,0.3973757552782787,0.1579074908829824
DeepLearning_grid_3_AutoML_6_20250929_224358_model_94,0.8930920944610585,0.7213258450127459,0.5009761552732273,0.47545092266692,0.4048136126394056,0.1638740609781667
DeepLearning_grid_3_AutoML_6_20250929_224358_model_76,0.8930697362978721,0.7207618449601301,0.4816513801539,0.4797570785244269,0.395677952111285,0.1565610417869803
DeepLearning_grid_3_AutoML_6_20250929_224358_model_121,0.8930039663895655,0.7210732870627103,0.5085260428823537,0.4761126473869866,0.4085674615352789,0.1669273706253816
DeepLearning_grid_2_AutoML_6_20250929_224358_model_1,0.8929535889650458,0.720581433460568,0.481113478773139,0.4747204315698483,0.3950178863629058,0.1560391305466175
DeepLearning_grid_2_AutoML_6_20250929_224358_model_7,0.8928773184921223,0.7205584461121164,0.5005791123013861,0.4691129978031533,0.4050291059834131,0.1640485766937229
DeepLearning_grid_3_AutoML_6_20250929_224358_model_87,0.8928188361273656,0.720059692143317,0.4982372819855444,0.4726181464974067,0.4030885845854726,0.1624804070231196
DeepLearning_grid_3_AutoML_6_20250929_224358_model_250,0.8928013138566123,0.7196416499792206,0.4902394200590102,0.4878300396044997,0.4000993336198888,0.160079476763079
DeepLearning_grid_3_AutoML_6_20250929_224358_model_78,0.8928010329896257,0.7198346588100532,0.4960799081923461,0.4822998511998063,0.4022610244412493,0.1618139317845233
DeepLearning_grid_2_AutoML_6_20250929_224358_model_28,0.8927723297897936,0.7190859824382769,0.5236308950295057,0.5,0.4011982830135673,0.1609600622930344
DeepLearning_grid_3_AutoML_6_20250929_224358_model_95,0.8926940896587022,0.7201092187488559,0.5111349232539206,0.4787487141202033,0.4100009614285909,0.1681007883723689
DeepLearning_grid_1_AutoML_6_20250929_224358_model_84,0.8926802595483292,0.719189897340802,0.4942537018854493,0.479936077682056,0.3981542061760749,0.1585267718957004
DeepLearning_grid_3_AutoML_6_20250929_224358_model_123,0.8926709660801925,0.7207059806734096,0.4832325736090948,0.4809781818135761,0.3966758208802423,0.157351706871014
DeepLearning_grid_3_AutoML_6_20250929_224358_model_41,0.8926653200626637,0.7196625334760023,0.4870608812605838,0.4754139175155784,0.3966555923264089,0.1573356589238142
DeepLearning_grid_3_AutoML_6_20250929_224358_model_34,0.8926609601189245,0.720445625311831,0.4921446144753585,0.4809315099786914,0.4010426298167687,0.1608351909303497
DeepLearning_grid_3_AutoML_6_20250929_224358_model_16,0.8926599970240906,0.7198537712859167,0.4926883518374851,0.4756895450142284,0.3999200923736389,0.1599360802841399
DeepLearning_grid_2_AutoML_6_20250929_224358_model_89,0.8926349011135756,0.7201445768396258,0.4858374978216617,0.4833531954913566,0.3973280401371558,0.1578695714792332
DeepLearning_grid_3_AutoML_6_20250929_224358_model_84,0.8926290807992221,0.7199305611075407,0.5140855179884714,0.4800875702888831,0.4101451861420646,0.1682190737155088
DeepLearning_grid_3_AutoML_6_20250929_224358_model_44,0.8926275673888768,0.7195979943969663,0.510787309253235,0.4806291778498459,0.4086995351180096,0.1670353100056772
DeepLearning_1_AutoML_6_20250929_224358,0.8926068305260126,0.7200101601179874,0.489018664269532,0.4794299017959478,0.399230309785231,0.1593848402512115
DeepLearning_grid_2_AutoML_6_20250929_224358_model_41,0.8925689176993548,0.7191118125365642,0.4876742856841721,0.4807101432729713,0.3980060327070649,0.1584088020712172
DeepLearning_grid_1_AutoML_6_20250929_224358_model_1,0.8925622108590823,0.7202076624419055,0.493154178080289,0.4802323639646168,0.397234076814184,0.157794911782417
DeepLearning_grid_3_AutoML_6_20250929_224358_model_106,0.8924817825768937,0.7197785071354437,0.4971596199213854,0.4795735877497936,0.4012277525375923,0.1609837094063674
DeepLearning_grid_3_AutoML_6_20250929_224358_model_28,0.8924805660166037,0.7203050371854178,0.4899606978041353,0.4799212359319734,0.4001786281113717,0.1601429343970995
DeepLearning_grid_2_AutoML_6_20250929_224358_model_29,0.8924552438084519,0.7192944733883376,0.4819863966236464,0.4792979602511437,0.3953302597582757,0.1562860142805457
DeepLearning_grid_3_AutoML_6_20250929_224358_model_109,0.8924415932674783,0.7199194616536219,0.4997236165144424,0.4743503030676084,0.4049493956683977,0.1639840130522005
DeepLearning_grid_1_AutoML_6_20250929_224358_model_17,0.8924134586827814,0.7186729687284263,0.5102508903462274,0.4787643274261661,0.409813576894087,0.1679471678067257
DeepLearning_grid_3_AutoML_6_20250929_224358_model_110,0.8923482891169908,0.718833962715173,0.5086667962663249,0.4790174553575495,0.4084175650619935,0.1668049074511677
DeepLearning_grid_1_AutoML_6_20250929_224358_model_32,0.8923394458883688,0.7177968607032733,0.5634879760384242,0.5,0.4005623302610568,0.160450180424168
DeepLearning_grid_3_AutoML_6_20250929_224358_model_116,0.8923129895017425,0.7186988564988479,0.497884999756211,0.4815814214305776,0.4015143849081976,0.1612138012882082
DeepLearning_grid_3_AutoML_6_20250929_224358_model_24,0.8923061219884404,0.7187916996022846,0.4824714905842347,0.4832549744266428,0.3952194416185461,0.1561984070332754
DeepLearning_grid_3_AutoML_6_20250929_224358_model_60,0.8923008993471896,0.7190137630290792,0.4953718408820949,0.4764498380825365,0.4003702538075529,0.1602963401339243
DeepLearning_grid_2_AutoML_6_20250929_224358_model_2,0.8922455494198077,0.7189387825143324,0.4951705252085341,0.4769643248706374,0.4015259977543285,0.161223126872609
DeepLearning_grid_3_AutoML_6_20250929_224358_model_45,0.8921818806019223,0.7198233624370631,0.4837528398744959,0.4771276114984387,0.396691466028866,0.1573641192201309
DeepLearning_grid_1_AutoML_6_20250929_224358_model_4,0.8921125391525133,0.7178901649753319,0.4954734342545531,0.4821048833230004,0.3990410736152149,0.1592337784319833
DeepLearning_grid_1_AutoML_6_20250929_224358_model_22,0.8921028796788926,0.7190466336442585,0.5178224155865179,0.4774204065323319,0.4059608213879926,0.1648041885020136
DeepLearning_grid_3_AutoML_6_20250929_224358_model_100,0.8920860836982527,0.7189537255033305,0.5066710419958349,0.4757397688272331,0.4081008261741162,0.1665462843239962
DeepLearning_grid_3_AutoML_6_20250929_224358_model_43,0.8920025979005586,0.7193046419584195,0.4907229320754877,0.4803812745969343,0.4004852561405185,0.1603884403859367
DeepLearning_grid_3_AutoML_6_20250929_224358_model_48,0.8919838153260653,0.7165108529855905,0.4880457453146354,0.5,0.3990100913580596,0.159209053005567
