threshold,precision,recall
,0.22056880907075124,1.0
2.131833811615863e-06,0.22056967623990092,1.0
4.0195441846372496e-06,0.2205705434158692,1.0
4.577519294658435e-06,0.2205714105986562,1.0
4.816047450012978e-06,0.22057227778826194,1.0
5.042424372108656e-06,0.22057314498468653,1.0
5.164761631471999e-06,0.22057401218793002,1.0
5.374116651966701e-06,0.22057487939799253,1.0
5.501070955246863e-06,0.2205757466148741,1.0
5.536730753050209e-06,0.22057661383857485,1.0
5.995076615152197e-06,0.22057748106909486,1.0
6.086613031880092e-06,0.22057834830643416,1.0
6.249786842658014e-06,0.2205792155505929,1.0
6.488025006643487e-06,0.2205800828015711,1.0
7.087891656167889e-06,0.22058095005936887,1.0
7.678232263576365e-06,0.22057788559453648,0.9999821756412313
8.615017170678082e-06,0.22057875285051506,0.9999821756412313
8.927346987106612e-06,0.22057962011331333,0.9999821756412313
9.781629494728426e-06,0.22058048738293137,0.9999821756412313
9.914851790657482e-06,0.22057742286808446,0.9999643512824626
9.968116532711942e-06,0.22057829013588323,0.9999643512824626
1.063362184698773e-05,0.2205791574105019,0.9999643512824626
1.0758748066776676e-05,0.22058002469194052,0.9999643512824626
1.1525347511719344e-05,0.2205769601270775,0.9999465269236939
1.202369771475823e-05,0.22057782740669676,0.9999465269236939
1.2705390655037805e-05,0.22057869469313612,0.9999465269236939
1.291176539794338e-05,0.22057956198639564,0.9999465269236939
1.3041058509490207e-05,0.2205804292864754,0.9999465269236939
1.3586246481975712e-05,0.22058129659337547,0.9999465269236939
1.3632232745019044e-05,0.22058216390709598,0.9999465269236939
1.4811967194239952e-05,0.22058303122763698,0.9999465269236939
1.6226383026006518e-05,0.22058389855499852,0.9999465269236939
1.636745847154145e-05,0.2205808338969189,0.9999287025649253
1.6447349282503487e-05,0.2205817012224612,0.9999287025649253
1.6602827559166717e-05,0.2205825685548242,0.9999287025649253
1.743190831669495e-05,0.22058343589400797,0.9999287025649253
1.8504486176701888e-05,0.22058430324001257,0.9999287025649253
1.925900578198867e-05,0.22058517059283814,0.9999287025649253
2.3850105805321536e-05,0.2205860379524847,0.9999287025649253
2.6460410354958185e-05,0.22058690531895234,0.9999287025649253
2.960711915236939e-05,0.22058777269224114,0.9999287025649253
3.1346588326672814e-05,0.2205886400723512,0.9999287025649253
3.247285096546788e-05,0.22058950745928263,0.9999287025649253
3.29209211738409e-05,0.22059037485303543,0.9999287025649253
4.18349374108951e-05,0.2205873100758124,0.9999108782061565
5.045640806447358e-05,0.22058817746774617,0.9999108782061565
7.210597643230674e-05,0.22058904486650152,0.9999108782061565
8.033290682522524e-05,0.22058598004789448,0.9998930538473878
8.448204053751864e-05,0.22058684744483067,0.9998930538473878
8.44981673035017e-05,0.22058771484858852,0.9998930538473878
0.0001054561945237294,0.22058858225916808,0.9998930538473878
0.00012143241526005732,0.22058944967656946,0.9998930538473878
0.00013915617824521983,0.22059031710079274,0.9998930538473878
0.0004336570049107628,0.220591184531838,0.9998930538473878
0.0004931090164880156,0.2205920519697053,0.9998930538473878
0.000613090808923054,0.22059291941439474,0.9998930538473878
0.0007050447733145885,0.22059378686590642,0.9998930538473878
0.000850958932255071,0.22059465432424036,0.9998930538473878
0.0008795245068618582,0.2205955217893967,0.9998930538473878
0.0009596909343502766,0.22059638926137548,0.9998930538473878
0.000991697285867326,0.2205972567401768,0.9998930538473878
0.0010376687941119,0.22059812422580075,0.9998930538473878
