threshold,fpr,tpr
,0.0,0.0
inf,0.006711409395973154,0.0
0.9885740132839904,0.040268456375838924,0.0
0.9142200930264456,0.040268456375838924,0.038461538461538464
0.907955425948232,0.053691275167785234,0.038461538461538464
0.8827720371253864,0.053691275167785234,0.11538461538461539
0.8794484463696606,0.06040268456375839,0.11538461538461539
0.877977075835535,0.06040268456375839,0.15384615384615385
0.8613736542933496,0.06711409395973154,0.15384615384615385
0.8546401187142589,0.06711409395973154,0.19230769230769232
0.8532946262315889,0.12080536912751678,0.19230769230769232
0.6750904789689169,0.12080536912751678,0.23076923076923078
0.6589597682331281,0.12751677852348994,0.23076923076923078
0.6574505105921042,0.12751677852348994,0.34615384615384615
0.6521952393030215,0.18791946308724833,0.34615384615384615
0.5283375475855352,0.18791946308724833,0.38461538461538464
0.5084428668918581,0.19463087248322147,0.38461538461538464
0.5013398310407854,0.19463087248322147,0.4230769230769231
0.4856948151849271,0.2483221476510067,0.4230769230769231
0.4422692348415347,0.2483221476510067,0.5
0.3781920741012494,0.2550335570469799,0.5
0.3764945315083211,0.2550335570469799,0.5384615384615384
0.3535546096699368,0.28859060402684567,0.5384615384615384
0.2932104457541186,0.28859060402684567,0.6153846153846154
0.2427753941787665,0.2953020134228188,0.6153846153846154
0.2353039196911352,0.2953020134228188,0.6538461538461539
0.2152391519803007,0.3624161073825503,0.6538461538461539
0.1515372790535276,0.3624161073825503,0.6923076923076923
0.1472737228139488,0.3691275167785235,0.6923076923076923
0.1427890720928775,0.3691275167785235,0.7307692307692307
0.1389556380761189,0.5503355704697986,0.7307692307692307
0.044170952785385,0.5503355704697986,0.7692307692307693
0.0427274384775012,0.5570469798657718,0.7692307692307693
0.041134313299087,0.5570469798657718,0.8076923076923077
0.0408745838074338,0.6845637583892618,0.8076923076923077
0.0245269626145038,0.6845637583892618,0.8461538461538461
0.0243467060532667,0.8389261744966443,0.8461538461538461
0.0053466730224612,0.8389261744966443,0.8846153846153846
0.0045590012449862,0.9731543624161074,0.8846153846153846
0.0004128411388306584,0.9731543624161074,0.9230769230769231
0.0003451203382381626,0.9932885906040269,0.9230769230769231
0.00022289688276894636,0.9932885906040269,0.9615384615384616
0.00016295962885998946,1.0,0.9615384615384616
7.829369082670791e-05,1.0,1.0
