model_id,aucpr,auc,logloss,mean_per_class_error,rmse,mse,training_time_ms,predict_time_per_row_ms,algo
DeepLearning_grid_2_AutoML_1_20250929_75919_model_30,0.9036156719901232,0.7253271860050943,0.4737148344242106,0.496409417142594,0.3909922119381978,0.1528749097963246,30426,0.003003,DeepLearning
DeepLearning_grid_1_AutoML_1_20250929_75919_model_86,0.9036088218930312,0.725096772755419,0.4634758357110082,0.4842205562158153,0.3848845962818274,0.1481361524550252,33473,0.001043,DeepLearning
DeepLearning_grid_3_AutoML_1_20250929_75919_model_35,0.9036083905381798,0.7241270393140113,0.4600973253106387,0.4864920224084378,0.3846258902564125,0.1479370754555378,29505,0.002198,DeepLearning
DeepLearning_grid_3_AutoML_1_20250929_75919_model_90,0.9035960530624012,0.7244817313188959,0.4658253799877395,0.499752137247097,0.3875736910321442,0.1502133659802799,35185,0.001986,DeepLearning
DeepLearning_grid_3_AutoML_1_20250929_75919_model_68,0.9035349833421744,0.7240784919715063,0.4620219543205838,0.4976196760151021,0.3858566433409844,0.1488853492103716,33917,0.003764,DeepLearning
DeepLearning_grid_3_AutoML_1_20250929_75919_model_67,0.9035025027127244,0.7238304959540649,0.4609323003554048,0.4999808377725827,0.3848662667454008,0.148122043278542,35208,0.001938,DeepLearning
DeepLearning_grid_3_AutoML_1_20250929_75919_model_191,0.9034835902077069,0.7241013677868458,0.4589139635287182,0.4965862389016776,0.383874181212076,0.1473593870012418,35348,0.002003,DeepLearning
DeepLearning_grid_1_AutoML_1_20250929_75919_model_193,0.903467857254578,0.7240771126930111,0.4683985177187024,0.4984145584202458,0.388870916884668,0.1512205899987223,32875,0.001005,DeepLearning
DeepLearning_grid_2_AutoML_1_20250929_75919_model_19,0.9034643845199124,0.723167880593821,0.4776809439306029,0.4998807034049626,0.3926572206047726,0.154179692893065,29956,0.002898,DeepLearning
DeepLearning_grid_1_AutoML_1_20250929_75919_model_73,0.9034424446303714,0.7251810179333482,0.459896581527848,0.4982890692893917,0.3834187579634658,0.1470099439582468,40188,0.001947,DeepLearning
DeepLearning_grid_1_AutoML_1_20250929_75919_model_81,0.9034417411001128,0.7238015593509233,0.4607616458671121,0.4965021512526693,0.384231871443213,0.1476341310327538,34886,0.001941,DeepLearning
DeepLearning_grid_3_AutoML_1_20250929_75919_model_77,0.9034342699451288,0.7232170318919727,0.4599252941190782,0.4979793966237033,0.3845299873677497,0.1478633111850417,28801,0.001975,DeepLearning
DeepLearning_grid_3_AutoML_1_20250929_75919_model_65,0.9034198363743122,0.723829843848784,0.4676152326293321,0.4848448478794866,0.3866712106592322,0.1495146251526763,33253,0.003767,DeepLearning
DeepLearning_grid_1_AutoML_1_20250929_75919_model_49,0.9034046634110418,0.7241598866531832,0.4665142284332709,0.4985832798564351,0.3857715245408264,0.1488196691465534,32989,0.001004,DeepLearning
DeepLearning_grid_3_AutoML_1_20250929_75919_model_15,0.9033704565404383,0.7250308140123496,0.4555126538137109,0.493239195566641,0.382130028231424,0.1460233584761489,29287,0.001975,DeepLearning
DeepLearning_grid_3_AutoML_1_20250929_75919_model_86,0.9033689884214224,0.7238318299264084,0.4638622658109392,0.4991272224816647,0.3861079088310186,0.1490793172618621,28308,0.001228,DeepLearning
DeepLearning_grid_2_AutoML_1_20250929_75919_model_58,0.9033346282457532,0.7213380280591463,0.4583770319979332,0.4945372422169296,0.3837349806850942,0.1472525354013896,28833,0.001679,DeepLearning
DeepLearning_grid_1_AutoML_1_20250929_75919_model_53,0.9033339615576184,0.7233524117917611,0.4624094503674832,0.4869655471416092,0.3838788593968124,0.1473629786917977,28353,0.001332,DeepLearning
DeepLearning_grid_1_AutoML_1_20250929_75919_model_50,0.9033324565344872,0.7250634621181928,0.4609128019705305,0.4804903452960208,0.3829762196161482,0.1466707847914762,33578,0.001341,DeepLearning
